MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9057.0,n/e,6969.0,1461.0,n/e,n/e,n/e,n/e,5761.0,2022-01-06,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9072.0,n/e,6969.0,1426.0,n/e,n/e,n/e,n/e,5802.0,2022-01-06,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9062.0,n/e,6971.0,1433.0,n/e,n/e,n/e,n/e,5842.0,2022-01-06,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9033.0,n/e,6971.0,1447.0,n/e,n/e,n/e,n/e,5870.0,2022-01-06,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9145.0,n/e,6970.0,1558.0,n/e,n/e,n/e,n/e,5768.0,2022-01-06,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9579.0,n/e,6970.0,1686.0,n/e,n/e,n/e,n/e,5648.0,2022-01-06,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9986.0,n/e,6970.0,1754.0,n/e,n/e,n/e,n/e,5489.0,2022-01-06,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10137.0,n/e,6629.0,1849.0,n/e,n/e,n/e,n/e,5783.0,2022-01-06,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10713.0,n/e,6287.0,1909.0,n/e,n/e,n/e,n/e,5650.0,2022-01-06,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10652.0,n/e,6317.0,1920.0,n/e,n/e,n/e,n/e,5501.0,2022-01-06,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10636.0,n/e,6369.0,1952.0,n/e,n/e,n/e,n/e,5307.0,2022-01-06,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10612.0,n/e,6396.0,1958.0,n/e,n/e,n/e,n/e,5199.0,2022-01-06,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10678.0,n/e,6395.0,1941.0,n/e,n/e,n/e,n/e,5048.0,2022-01-06,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10747.0,n/e,6397.0,1941.0,n/e,n/e,n/e,n/e,5066.0,2022-01-06,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10764.0,n/e,6424.0,1942.0,n/e,n/e,n/e,n/e,5029.0,2022-01-06,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10737.0,n/e,6559.0,1939.0,n/e,n/e,n/e,n/e,5141.0,2022-01-06,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10770.0,n/e,6667.0,1930.0,n/e,n/e,n/e,n/e,5137.0,2022-01-06,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10679.0,n/e,6668.0,1931.0,n/e,n/e,n/e,n/e,5115.0,2022-01-06,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10690.0,n/e,6668.0,1845.0,n/e,n/e,n/e,n/e,5035.0,2022-01-06,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10478.0,n/e,6672.0,1830.0,n/e,n/e,n/e,n/e,4904.0,2022-01-06,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10293.0,n/e,6096.0,1823.0,n/e,n/e,n/e,n/e,4809.0,2022-01-06,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10097.0,n/e,5541.0,1793.0,n/e,n/e,n/e,n/e,4544.0,2022-01-06,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9858.0,n/e,5546.0,1793.0,n/e,n/e,n/e,n/e,4387.0,2022-01-06,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9775.0,n/e,5550.0,1739.0,n/e,n/e,n/e,n/e,4046.0,2022-01-07,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10231.0,n/e,5557.0,1629.0,n/e,n/e,n/e,n/e,3766.0,2022-01-07,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10462.0,n/e,5564.0,1473.0,n/e,n/e,n/e,n/e,3436.0,2022-01-07,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10249.0,n/e,5555.0,1463.0,n/e,n/e,n/e,n/e,3106.0,2022-01-07,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10972.0,n/e,5556.0,1461.0,n/e,n/e,n/e,n/e,2961.0,2022-01-07,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11126.0,n/e,5563.0,1489.0,n/e,n/e,n/e,n/e,2886.0,2022-01-07,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12198.0,n/e,5586.0,1632.0,n/e,n/e,n/e,n/e,2883.0,2022-01-07,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,13511.0,n/e,5586.0,1700.0,n/e,n/e,n/e,n/e,2831.0,2022-01-07,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,13863.0,n/e,5587.0,1744.0,n/e,n/e,n/e,n/e,2789.0,2022-01-07,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,13781.0,n/e,5595.0,1728.0,n/e,n/e,n/e,n/e,2820.0,2022-01-07,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,14084.0,n/e,5617.0,1706.0,n/e,n/e,n/e,n/e,2917.0,2022-01-07,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,14171.0,n/e,5617.0,1705.0,n/e,n/e,n/e,n/e,2916.0,2022-01-07,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,14458.0,n/e,5616.0,1692.0,n/e,n/e,n/e,n/e,2738.0,2022-01-07,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,14851.0,n/e,5624.0,1700.0,n/e,n/e,n/e,n/e,2592.0,2022-01-07,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,15476.0,n/e,5645.0,1722.0,n/e,n/e,n/e,n/e,2348.0,2022-01-07,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,15133.0,n/e,5645.0,1741.0,n/e,n/e,n/e,n/e,2242.0,2022-01-07,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,15422.0,n/e,5647.0,1749.0,n/e,n/e,n/e,n/e,2143.0,2022-01-07,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,15463.0,n/e,5655.0,1747.0,n/e,n/e,n/e,n/e,2116.0,2022-01-07,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,14413.0,n/e,5678.0,1732.0,n/e,n/e,n/e,n/e,2129.0,2022-01-07,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,14782.0,n/e,5678.0,1739.0,n/e,n/e,n/e,n/e,2143.0,2022-01-07,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,14809.0,n/e,5678.0,1752.0,n/e,n/e,n/e,n/e,2228.0,2022-01-07,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,14142.0,n/e,5686.0,1742.0,n/e,n/e,n/e,n/e,2374.0,2022-01-07,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,14201.0,n/e,5709.0,1722.0,n/e,n/e,n/e,n/e,2400.0,2022-01-07,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,13594.0,n/e,5708.0,1733.0,n/e,n/e,n/e,n/e,2552.0,2022-01-07,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10427.0,n/e,5708.0,1670.0,n/e,n/e,n/e,n/e,2675.0,2022-01-08,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10192.0,n/e,5714.0,1678.0,n/e,n/e,n/e,n/e,2761.0,2022-01-08,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10128.0,n/e,5735.0,1663.0,n/e,n/e,n/e,n/e,2903.0,2022-01-08,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10009.0,n/e,5705.0,1672.0,n/e,n/e,n/e,n/e,3038.0,2022-01-08,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10007.0,n/e,5704.0,1650.0,n/e,n/e,n/e,n/e,3075.0,2022-01-08,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9952.0,n/e,5711.0,1598.0,n/e,n/e,n/e,n/e,3027.0,2022-01-08,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10074.0,n/e,5731.0,1593.0,n/e,n/e,n/e,n/e,3006.0,2022-01-08,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10242.0,n/e,5731.0,1592.0,n/e,n/e,n/e,n/e,3061.0,2022-01-08,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10378.0,n/e,5731.0,1598.0,n/e,n/e,n/e,n/e,3143.0,2022-01-08,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10395.0,n/e,5737.0,1593.0,n/e,n/e,n/e,n/e,3116.0,2022-01-08,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10405.0,n/e,5758.0,1581.0,n/e,n/e,n/e,n/e,3092.0,2022-01-08,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10489.0,n/e,5757.0,1585.0,n/e,n/e,n/e,n/e,3093.0,2022-01-08,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10539.0,n/e,5759.0,1582.0,n/e,n/e,n/e,n/e,2969.0,2022-01-08,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10577.0,n/e,5765.0,1581.0,n/e,n/e,n/e,n/e,2801.0,2022-01-08,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10769.0,n/e,5784.0,1587.0,n/e,n/e,n/e,n/e,2692.0,2022-01-08,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10998.0,n/e,5785.0,1588.0,n/e,n/e,n/e,n/e,2611.0,2022-01-08,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11125.0,n/e,5785.0,1587.0,n/e,n/e,n/e,n/e,2416.0,2022-01-08,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11265.0,n/e,5791.0,1581.0,n/e,n/e,n/e,n/e,2252.0,2022-01-08,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11244.0,n/e,5792.0,1578.0,n/e,n/e,n/e,n/e,2155.0,2022-01-08,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11120.0,n/e,5793.0,1584.0,n/e,n/e,n/e,n/e,2090.0,2022-01-08,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10690.0,n/e,5812.0,1546.0,n/e,n/e,n/e,n/e,1952.0,2022-01-08,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10447.0,n/e,5822.0,1537.0,n/e,n/e,n/e,n/e,1624.0,2022-01-08,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10450.0,n/e,5832.0,1507.0,n/e,n/e,n/e,n/e,1473.0,2022-01-08,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10335.0,n/e,5832.0,1490.0,n/e,n/e,n/e,n/e,1375.0,2022-01-08,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10130.0,n/e,5833.0,1456.0,n/e,n/e,n/e,n/e,1357.0,2022-01-09,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10094.0,n/e,5832.0,1450.0,n/e,n/e,n/e,n/e,1328.0,2022-01-09,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10193.0,n/e,5831.0,1486.0,n/e,n/e,n/e,n/e,1314.0,2022-01-09,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10146.0,n/e,5832.0,1496.0,n/e,n/e,n/e,n/e,1375.0,2022-01-09,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10132.0,n/e,5833.0,1508.0,n/e,n/e,n/e,n/e,1436.0,2022-01-09,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10265.0,n/e,5832.0,1545.0,n/e,n/e,n/e,n/e,1523.0,2022-01-09,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10447.0,n/e,5832.0,1574.0,n/e,n/e,n/e,n/e,1551.0,2022-01-09,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10846.0,n/e,5833.0,1604.0,n/e,n/e,n/e,n/e,1633.0,2022-01-09,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11125.0,n/e,5832.0,1640.0,n/e,n/e,n/e,n/e,1747.0,2022-01-09,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11373.0,n/e,5832.0,1670.0,n/e,n/e,n/e,n/e,1816.0,2022-01-09,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11704.0,n/e,5832.0,1685.0,n/e,n/e,n/e,n/e,1844.0,2022-01-09,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11697.0,n/e,5831.0,1686.0,n/e,n/e,n/e,n/e,1873.0,2022-01-09,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11796.0,n/e,5831.0,1691.0,n/e,n/e,n/e,n/e,1874.0,2022-01-09,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11801.0,n/e,5831.0,1718.0,n/e,n/e,n/e,n/e,1899.0,2022-01-09,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11843.0,n/e,5830.0,1730.0,n/e,n/e,n/e,n/e,1992.0,2022-01-09,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11870.0,n/e,5832.0,1729.0,n/e,n/e,n/e,n/e,2101.0,2022-01-09,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11966.0,n/e,5832.0,1730.0,n/e,n/e,n/e,n/e,2102.0,2022-01-09,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11944.0,n/e,5831.0,1742.0,n/e,n/e,n/e,n/e,2164.0,2022-01-09,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11922.0,n/e,5831.0,1742.0,n/e,n/e,n/e,n/e,2128.0,2022-01-09,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11917.0,n/e,5830.0,1744.0,n/e,n/e,n/e,n/e,2085.0,2022-01-09,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11866.0,n/e,5830.0,1744.0,n/e,n/e,n/e,n/e,2041.0,2022-01-09,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11830.0,n/e,5830.0,1740.0,n/e,n/e,n/e,n/e,2072.0,2022-01-09,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11794.0,n/e,5829.0,1729.0,n/e,n/e,n/e,n/e,2058.0,2022-01-09,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11650.0,n/e,5829.0,1763.0,n/e,n/e,n/e,n/e,2044.0,2022-01-09,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11432.0,n/e,5833.0,1741.0,n/e,n/e,n/e,n/e,2053.0,2022-01-10,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11298.0,n/e,5833.0,1698.0,n/e,n/e,n/e,n/e,2063.0,2022-01-10,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11215.0,n/e,5833.0,1700.0,n/e,n/e,n/e,n/e,2098.0,2022-01-10,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11409.0,n/e,5834.0,1710.0,n/e,n/e,n/e,n/e,2152.0,2022-01-10,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11249.0,n/e,5834.0,1704.0,n/e,n/e,n/e,n/e,2281.0,2022-01-10,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11283.0,n/e,5834.0,1745.0,n/e,n/e,n/e,n/e,2351.0,2022-01-10,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11863.0,n/e,5834.0,1845.0,n/e,n/e,n/e,n/e,2375.0,2022-01-10,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11977.0,n/e,5833.0,1879.0,n/e,n/e,n/e,n/e,2300.0,2022-01-10,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12057.0,n/e,5834.0,2000.0,n/e,n/e,n/e,n/e,2291.0,2022-01-10,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12042.0,n/e,5826.0,2050.0,n/e,n/e,n/e,n/e,2231.0,2022-01-10,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12113.0,n/e,5826.0,2055.0,n/e,n/e,n/e,n/e,2231.0,2022-01-10,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12086.0,n/e,5827.0,2062.0,n/e,n/e,n/e,n/e,2286.0,2022-01-10,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11971.0,n/e,5828.0,2040.0,n/e,n/e,n/e,n/e,2443.0,2022-01-10,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11592.0,n/e,5828.0,2052.0,n/e,n/e,n/e,n/e,2410.0,2022-01-10,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11600.0,n/e,5829.0,2063.0,n/e,n/e,n/e,n/e,2422.0,2022-01-10,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11114.0,n/e,5827.0,2057.0,n/e,n/e,n/e,n/e,2573.0,2022-01-10,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10942.0,n/e,5829.0,2060.0,n/e,n/e,n/e,n/e,2810.0,2022-01-10,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10938.0,n/e,5829.0,2066.0,n/e,n/e,n/e,n/e,3134.0,2022-01-10,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10454.0,n/e,5828.0,2069.0,n/e,n/e,n/e,n/e,3348.0,2022-01-10,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10434.0,n/e,5827.0,2071.0,n/e,n/e,n/e,n/e,3566.0,2022-01-10,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10107.0,n/e,5827.0,2055.0,n/e,n/e,n/e,n/e,3819.0,2022-01-10,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9562.0,n/e,5827.0,2037.0,n/e,n/e,n/e,n/e,4153.0,2022-01-10,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9357.0,n/e,5828.0,1952.0,n/e,n/e,n/e,n/e,4412.0,2022-01-10,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8697.0,n/e,5827.0,1771.0,n/e,n/e,n/e,n/e,4873.0,2022-01-10,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7467.0,n/e,5829.0,1719.0,n/e,n/e,n/e,n/e,5275.0,2022-01-11,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7165.0,n/e,5828.0,1706.0,n/e,n/e,n/e,n/e,5563.0,2022-01-11,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7117.0,n/e,5828.0,1708.0,n/e,n/e,n/e,n/e,5658.0,2022-01-11,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7115.0,n/e,5829.0,1717.0,n/e,n/e,n/e,n/e,5764.0,2022-01-11,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7200.0,n/e,5829.0,1724.0,n/e,n/e,n/e,n/e,5767.0,2022-01-11,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7290.0,n/e,5828.0,1766.0,n/e,n/e,n/e,n/e,5793.0,2022-01-11,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7966.0,n/e,5829.0,1813.0,n/e,n/e,n/e,n/e,5841.0,2022-01-11,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8446.0,n/e,5848.0,1838.0,n/e,n/e,n/e,n/e,5745.0,2022-01-11,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8681.0,n/e,5830.0,1849.0,n/e,n/e,n/e,n/e,5779.0,2022-01-11,SE
