MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6287.0,n/e,4719.0,473.0,n/e,n/e,n/e,n/e,2634.0,2022-06-06,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6657.0,n/e,4720.0,460.0,n/e,n/e,n/e,n/e,2450.0,2022-06-06,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6922.0,n/e,4719.0,472.0,n/e,n/e,n/e,n/e,2250.0,2022-06-06,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7252.0,n/e,4720.0,505.0,n/e,n/e,n/e,n/e,1918.0,2022-06-06,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7705.0,n/e,4719.0,537.0,n/e,n/e,n/e,n/e,1580.0,2022-06-06,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8142.0,n/e,4720.0,571.0,n/e,n/e,n/e,n/e,1306.0,2022-06-06,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8088.0,n/e,4725.0,579.0,n/e,n/e,n/e,n/e,1241.0,2022-06-06,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7743.0,n/e,4727.0,613.0,n/e,n/e,n/e,n/e,1354.0,2022-06-06,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7338.0,n/e,4723.0,607.0,n/e,n/e,n/e,n/e,1459.0,2022-06-06,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6432.0,n/e,4723.0,587.0,n/e,n/e,n/e,n/e,1663.0,2022-06-06,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6045.0,n/e,4787.0,573.0,n/e,n/e,n/e,n/e,1943.0,2022-06-06,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5980.0,n/e,4909.0,594.0,n/e,n/e,n/e,n/e,2260.0,2022-06-06,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5969.0,n/e,4971.0,614.0,n/e,n/e,n/e,n/e,2509.0,2022-06-06,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6078.0,n/e,5014.0,608.0,n/e,n/e,n/e,n/e,2664.0,2022-06-06,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6494.0,n/e,5073.0,596.0,n/e,n/e,n/e,n/e,2848.0,2022-06-06,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7815.0,n/e,5128.0,594.0,n/e,n/e,n/e,n/e,2784.0,2022-06-06,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8015.0,n/e,5154.0,566.0,n/e,n/e,n/e,n/e,2587.0,2022-06-06,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7879.0,n/e,5188.0,533.0,n/e,n/e,n/e,n/e,2551.0,2022-06-06,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7688.0,n/e,5200.0,517.0,n/e,n/e,n/e,n/e,2853.0,2022-06-06,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7027.0,n/e,5201.0,526.0,n/e,n/e,n/e,n/e,3418.0,2022-06-06,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6358.0,n/e,5200.0,524.0,n/e,n/e,n/e,n/e,3948.0,2022-06-06,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5858.0,n/e,5194.0,517.0,n/e,n/e,n/e,n/e,4096.0,2022-06-06,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5521.0,n/e,5201.0,529.0,n/e,n/e,n/e,n/e,3900.0,2022-06-07,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5449.0,n/e,5200.0,527.0,n/e,n/e,n/e,n/e,3747.0,2022-06-07,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5566.0,n/e,5203.0,530.0,n/e,n/e,n/e,n/e,3463.0,2022-06-07,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5720.0,n/e,5214.0,552.0,n/e,n/e,n/e,n/e,3122.0,2022-06-07,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6313.0,n/e,5216.0,579.0,n/e,n/e,n/e,n/e,2792.0,2022-06-07,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7531.0,n/e,5216.0,608.0,n/e,n/e,n/e,n/e,2299.0,2022-06-07,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8633.0,n/e,5214.0,665.0,n/e,n/e,n/e,n/e,1884.0,2022-06-07,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9186.0,n/e,5215.0,686.0,n/e,n/e,n/e,n/e,1503.0,2022-06-07,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9450.0,n/e,5216.0,696.0,n/e,n/e,n/e,n/e,1227.0,2022-06-07,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9512.0,n/e,5218.0,707.0,n/e,n/e,n/e,n/e,1105.0,2022-06-07,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9473.0,n/e,5216.0,710.0,n/e,n/e,n/e,n/e,941.0,2022-06-07,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9402.0,n/e,5217.0,642.0,n/e,n/e,n/e,n/e,926.0,2022-06-07,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9227.0,n/e,5217.0,675.0,n/e,n/e,n/e,n/e,945.0,2022-06-07,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9199.0,n/e,5215.0,671.0,n/e,n/e,n/e,n/e,999.0,2022-06-07,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9258.0,n/e,5213.0,671.0,n/e,n/e,n/e,n/e,988.0,2022-06-07,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9275.0,n/e,5212.0,645.0,n/e,n/e,n/e,n/e,1056.0,2022-06-07,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9281.0,n/e,5212.0,686.0,n/e,n/e,n/e,n/e,1100.0,2022-06-07,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9232.0,n/e,5213.0,654.0,n/e,n/e,n/e,n/e,1139.0,2022-06-07,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9392.0,n/e,5214.0,646.0,n/e,n/e,n/e,n/e,1100.0,2022-06-07,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8787.0,n/e,5213.0,639.0,n/e,n/e,n/e,n/e,1140.0,2022-06-07,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8842.0,n/e,5212.0,626.0,n/e,n/e,n/e,n/e,1296.0,2022-06-07,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8580.0,n/e,5214.0,593.0,n/e,n/e,n/e,n/e,1389.0,2022-06-07,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8320.0,n/e,5214.0,585.0,n/e,n/e,n/e,n/e,1601.0,2022-06-07,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8124.0,n/e,5198.0,616.0,n/e,n/e,n/e,n/e,1679.0,2022-06-07,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8017.0,n/e,5220.0,593.0,n/e,n/e,n/e,n/e,1773.0,2022-06-08,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7636.0,n/e,5220.0,595.0,n/e,n/e,n/e,n/e,1825.0,2022-06-08,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7640.0,n/e,5221.0,608.0,n/e,n/e,n/e,n/e,1880.0,2022-06-08,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7569.0,n/e,5220.0,602.0,n/e,n/e,n/e,n/e,1878.0,2022-06-08,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7614.0,n/e,5220.0,601.0,n/e,n/e,n/e,n/e,1862.0,2022-06-08,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7938.0,n/e,5221.0,635.0,n/e,n/e,n/e,n/e,1797.0,2022-06-08,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9379.0,n/e,5221.0,664.0,n/e,n/e,n/e,n/e,1674.0,2022-06-08,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9814.0,n/e,5219.0,694.0,n/e,n/e,n/e,n/e,1535.0,2022-06-08,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9971.0,n/e,5221.0,709.0,n/e,n/e,n/e,n/e,1541.0,2022-06-08,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9966.0,n/e,5220.0,711.0,n/e,n/e,n/e,n/e,1677.0,2022-06-08,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9890.0,n/e,5218.0,690.0,n/e,n/e,n/e,n/e,1819.0,2022-06-08,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9741.0,n/e,5217.0,693.0,n/e,n/e,n/e,n/e,1851.0,2022-06-08,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9644.0,n/e,5216.0,609.0,n/e,n/e,n/e,n/e,1941.0,2022-06-08,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9636.0,n/e,5215.0,580.0,n/e,n/e,n/e,n/e,2030.0,2022-06-08,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9529.0,n/e,5215.0,588.0,n/e,n/e,n/e,n/e,2042.0,2022-06-08,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9491.0,n/e,5209.0,571.0,n/e,n/e,n/e,n/e,2016.0,2022-06-08,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9527.0,n/e,5210.0,540.0,n/e,n/e,n/e,n/e,2016.0,2022-06-08,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9642.0,n/e,5211.0,543.0,n/e,n/e,n/e,n/e,1930.0,2022-06-08,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9709.0,n/e,5212.0,570.0,n/e,n/e,n/e,n/e,1680.0,2022-06-08,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9318.0,n/e,5213.0,577.0,n/e,n/e,n/e,n/e,1444.0,2022-06-08,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9300.0,n/e,5215.0,522.0,n/e,n/e,n/e,n/e,1378.0,2022-06-08,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9205.0,n/e,5215.0,513.0,n/e,n/e,n/e,n/e,1331.0,2022-06-08,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8968.0,n/e,5215.0,511.0,n/e,n/e,n/e,n/e,1346.0,2022-06-08,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8761.0,n/e,5195.0,511.0,n/e,n/e,n/e,n/e,1357.0,2022-06-08,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8482.0,n/e,5216.0,505.0,n/e,n/e,n/e,n/e,1376.0,2022-06-09,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8217.0,n/e,5217.0,503.0,n/e,n/e,n/e,n/e,1456.0,2022-06-09,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8150.0,n/e,5218.0,502.0,n/e,n/e,n/e,n/e,1550.0,2022-06-09,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8216.0,n/e,5218.0,502.0,n/e,n/e,n/e,n/e,1542.0,2022-06-09,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8244.0,n/e,5219.0,501.0,n/e,n/e,n/e,n/e,1528.0,2022-06-09,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8469.0,n/e,5220.0,508.0,n/e,n/e,n/e,n/e,1485.0,2022-06-09,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9629.0,n/e,5221.0,571.0,n/e,n/e,n/e,n/e,1289.0,2022-06-09,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9900.0,n/e,5222.0,780.0,n/e,n/e,n/e,n/e,1131.0,2022-06-09,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10041.0,n/e,5221.0,821.0,n/e,n/e,n/e,n/e,1083.0,2022-06-09,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9955.0,n/e,5223.0,837.0,n/e,n/e,n/e,n/e,994.0,2022-06-09,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9908.0,n/e,5220.0,677.0,n/e,n/e,n/e,n/e,882.0,2022-06-09,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9850.0,n/e,5220.0,619.0,n/e,n/e,n/e,n/e,838.0,2022-06-09,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9801.0,n/e,5219.0,624.0,n/e,n/e,n/e,n/e,683.0,2022-06-09,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9762.0,n/e,5217.0,619.0,n/e,n/e,n/e,n/e,631.0,2022-06-09,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9715.0,n/e,5217.0,604.0,n/e,n/e,n/e,n/e,553.0,2022-06-09,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9807.0,n/e,5217.0,584.0,n/e,n/e,n/e,n/e,444.0,2022-06-09,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9932.0,n/e,5216.0,583.0,n/e,n/e,n/e,n/e,396.0,2022-06-09,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10012.0,n/e,5216.0,558.0,n/e,n/e,n/e,n/e,346.0,2022-06-09,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10090.0,n/e,5215.0,546.0,n/e,n/e,n/e,n/e,344.0,2022-06-09,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9555.0,n/e,5216.0,527.0,n/e,n/e,n/e,n/e,327.0,2022-06-09,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9513.0,n/e,5216.0,514.0,n/e,n/e,n/e,n/e,374.0,2022-06-09,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9349.0,n/e,5217.0,523.0,n/e,n/e,n/e,n/e,546.0,2022-06-09,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9032.0,n/e,5219.0,518.0,n/e,n/e,n/e,n/e,781.0,2022-06-09,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8856.0,n/e,5196.0,512.0,n/e,n/e,n/e,n/e,923.0,2022-06-09,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8350.0,n/e,5225.0,519.0,n/e,n/e,n/e,n/e,1121.0,2022-06-10,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8591.0,n/e,5227.0,519.0,n/e,n/e,n/e,n/e,1202.0,2022-06-10,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8607.0,n/e,5228.0,523.0,n/e,n/e,n/e,n/e,1253.0,2022-06-10,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8614.0,n/e,5225.0,522.0,n/e,n/e,n/e,n/e,1163.0,2022-06-10,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8459.0,n/e,5224.0,521.0,n/e,n/e,n/e,n/e,973.0,2022-06-10,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8888.0,n/e,5222.0,553.0,n/e,n/e,n/e,n/e,767.0,2022-06-10,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9699.0,n/e,5221.0,569.0,n/e,n/e,n/e,n/e,621.0,2022-06-10,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9924.0,n/e,5220.0,598.0,n/e,n/e,n/e,n/e,546.0,2022-06-10,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10078.0,n/e,5221.0,620.0,n/e,n/e,n/e,n/e,568.0,2022-06-10,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10122.0,n/e,5221.0,641.0,n/e,n/e,n/e,n/e,615.0,2022-06-10,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10077.0,n/e,5221.0,633.0,n/e,n/e,n/e,n/e,707.0,2022-06-10,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10035.0,n/e,5221.0,582.0,n/e,n/e,n/e,n/e,842.0,2022-06-10,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9924.0,n/e,5221.0,570.0,n/e,n/e,n/e,n/e,1054.0,2022-06-10,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9859.0,n/e,5217.0,581.0,n/e,n/e,n/e,n/e,1267.0,2022-06-10,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9806.0,n/e,5215.0,589.0,n/e,n/e,n/e,n/e,1504.0,2022-06-10,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9660.0,n/e,5214.0,587.0,n/e,n/e,n/e,n/e,1708.0,2022-06-10,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9684.0,n/e,5212.0,576.0,n/e,n/e,n/e,n/e,1814.0,2022-06-10,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9062.0,n/e,5209.0,554.0,n/e,n/e,n/e,n/e,1974.0,2022-06-10,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9059.0,n/e,5214.0,495.0,n/e,n/e,n/e,n/e,2129.0,2022-06-10,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8953.0,n/e,5215.0,480.0,n/e,n/e,n/e,n/e,2201.0,2022-06-10,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8616.0,n/e,5216.0,458.0,n/e,n/e,n/e,n/e,2315.0,2022-06-10,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8230.0,n/e,5215.0,459.0,n/e,n/e,n/e,n/e,2574.0,2022-06-10,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7961.0,n/e,5216.0,471.0,n/e,n/e,n/e,n/e,2979.0,2022-06-10,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7590.0,n/e,5208.0,486.0,n/e,n/e,n/e,n/e,3333.0,2022-06-10,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6611.0,n/e,5217.0,476.0,n/e,n/e,n/e,n/e,3501.0,2022-06-11,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6255.0,n/e,5220.0,486.0,n/e,n/e,n/e,n/e,3591.0,2022-06-11,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6144.0,n/e,5222.0,485.0,n/e,n/e,n/e,n/e,3570.0,2022-06-11,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6131.0,n/e,5221.0,485.0,n/e,n/e,n/e,n/e,3513.0,2022-06-11,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6178.0,n/e,5221.0,487.0,n/e,n/e,n/e,n/e,3433.0,2022-06-11,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6277.0,n/e,5221.0,504.0,n/e,n/e,n/e,n/e,3212.0,2022-06-11,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6766.0,n/e,5221.0,518.0,n/e,n/e,n/e,n/e,3053.0,2022-06-11,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7076.0,n/e,5222.0,536.0,n/e,n/e,n/e,n/e,2990.0,2022-06-11,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7091.0,n/e,5221.0,540.0,n/e,n/e,n/e,n/e,3173.0,2022-06-11,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6979.0,n/e,5221.0,543.0,n/e,n/e,n/e,n/e,3605.0,2022-06-11,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6670.0,n/e,5222.0,559.0,n/e,n/e,n/e,n/e,3916.0,2022-06-11,SE
