MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5860.0,n/e,7585.0,1461.0,n/e,n/e,n/e,n/e,4618.0,2016-11-30,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7651.0,n/e,7581.0,1465.0,n/e,n/e,n/e,n/e,4568.0,2016-11-30,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8267.0,n/e,7580.0,1477.0,n/e,n/e,n/e,n/e,4464.0,2016-11-30,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8189.0,n/e,7584.0,1438.0,n/e,n/e,n/e,n/e,4312.0,2016-11-30,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7699.0,n/e,7589.0,1434.0,n/e,n/e,n/e,n/e,4248.0,2016-11-30,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7729.0,n/e,7592.0,1422.0,n/e,n/e,n/e,n/e,4114.0,2016-11-30,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7663.0,n/e,7589.0,1424.0,n/e,n/e,n/e,n/e,4102.0,2016-11-30,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7751.0,n/e,7586.0,1420.0,n/e,n/e,n/e,n/e,4069.0,2016-11-30,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8092.0,n/e,7593.0,1437.0,n/e,n/e,n/e,n/e,4054.0,2016-11-30,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8726.0,n/e,7592.0,1459.0,n/e,n/e,n/e,n/e,4088.0,2016-11-30,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9704.0,n/e,7593.0,1501.0,n/e,n/e,n/e,n/e,4038.0,2016-11-30,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9754.0,n/e,7603.0,1509.0,n/e,n/e,n/e,n/e,3957.0,2016-11-30,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8900.0,n/e,7615.0,1507.0,n/e,n/e,n/e,n/e,3893.0,2016-11-30,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7568.0,n/e,7629.0,1516.0,n/e,n/e,n/e,n/e,3754.0,2016-11-30,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6084.0,n/e,7644.0,1595.0,n/e,n/e,n/e,n/e,3676.0,2016-11-30,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4996.0,n/e,7660.0,1591.0,n/e,n/e,n/e,n/e,3620.0,2016-11-30,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4178.0,n/e,7673.0,1582.0,n/e,n/e,n/e,n/e,3461.0,2016-11-30,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3650.0,n/e,7671.0,1576.0,n/e,n/e,n/e,n/e,3323.0,2016-11-30,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2966.0,n/e,7677.0,1552.0,n/e,n/e,n/e,n/e,3205.0,2016-12-01,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2853.0,n/e,7688.0,1562.0,n/e,n/e,n/e,n/e,3007.0,2016-12-01,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2860.0,n/e,7697.0,1574.0,n/e,n/e,n/e,n/e,2755.0,2016-12-01,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2926.0,n/e,7703.0,1586.0,n/e,n/e,n/e,n/e,2710.0,2016-12-01,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3139.0,n/e,7704.0,1603.0,n/e,n/e,n/e,n/e,2751.0,2016-12-01,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4094.0,n/e,7702.0,1600.0,n/e,n/e,n/e,n/e,2888.0,2016-12-01,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6368.0,n/e,7703.0,1619.0,n/e,n/e,n/e,n/e,2948.0,2016-12-01,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8640.0,n/e,7703.0,1621.0,n/e,n/e,n/e,n/e,3004.0,2016-12-01,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9388.0,n/e,7705.0,1615.0,n/e,n/e,n/e,n/e,2979.0,2016-12-01,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8666.0,n/e,7710.0,1615.0,n/e,n/e,n/e,n/e,2906.0,2016-12-01,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8058.0,n/e,7707.0,1623.0,n/e,n/e,n/e,n/e,2943.0,2016-12-01,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8103.0,n/e,7706.0,1561.0,n/e,n/e,n/e,n/e,2927.0,2016-12-01,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8278.0,n/e,7703.0,1470.0,n/e,n/e,n/e,n/e,2844.0,2016-12-01,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8271.0,n/e,7698.0,1507.0,n/e,n/e,n/e,n/e,2972.0,2016-12-01,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8245.0,n/e,7697.0,1713.0,n/e,n/e,n/e,n/e,3258.0,2016-12-01,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8759.0,n/e,7697.0,1907.0,n/e,n/e,n/e,n/e,3485.0,2016-12-01,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8996.0,n/e,7695.0,1928.0,n/e,n/e,n/e,n/e,3695.0,2016-12-01,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8844.0,n/e,7696.0,1931.0,n/e,n/e,n/e,n/e,3889.0,2016-12-01,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7975.0,n/e,7698.0,1765.0,n/e,n/e,n/e,n/e,4053.0,2016-12-01,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6374.0,n/e,7698.0,1578.0,n/e,n/e,n/e,n/e,4103.0,2016-12-01,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5402.0,n/e,7700.0,1607.0,n/e,n/e,n/e,n/e,4275.0,2016-12-01,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4562.0,n/e,7703.0,1629.0,n/e,n/e,n/e,n/e,4244.0,2016-12-01,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3868.0,n/e,7705.0,1648.0,n/e,n/e,n/e,n/e,4138.0,2016-12-01,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3399.0,n/e,7706.0,1650.0,n/e,n/e,n/e,n/e,4122.0,2016-12-01,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2752.0,n/e,7706.0,1662.0,n/e,n/e,n/e,n/e,4122.0,2016-12-02,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2612.0,n/e,7706.0,1670.0,n/e,n/e,n/e,n/e,3883.0,2016-12-02,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2528.0,n/e,7708.0,1668.0,n/e,n/e,n/e,n/e,3763.0,2016-12-02,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2569.0,n/e,7709.0,1698.0,n/e,n/e,n/e,n/e,3679.0,2016-12-02,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2894.0,n/e,7710.0,1721.0,n/e,n/e,n/e,n/e,3661.0,2016-12-02,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3752.0,n/e,7708.0,1726.0,n/e,n/e,n/e,n/e,3691.0,2016-12-02,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5584.0,n/e,7705.0,1748.0,n/e,n/e,n/e,n/e,3737.0,2016-12-02,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8516.0,n/e,7703.0,1731.0,n/e,n/e,n/e,n/e,3841.0,2016-12-02,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9232.0,n/e,7703.0,1729.0,n/e,n/e,n/e,n/e,3792.0,2016-12-02,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9008.0,n/e,7703.0,1718.0,n/e,n/e,n/e,n/e,3752.0,2016-12-02,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8589.0,n/e,7705.0,1717.0,n/e,n/e,n/e,n/e,3594.0,2016-12-02,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8473.0,n/e,7705.0,1704.0,n/e,n/e,n/e,n/e,3387.0,2016-12-02,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8650.0,n/e,7705.0,1680.0,n/e,n/e,n/e,n/e,3216.0,2016-12-02,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8891.0,n/e,7703.0,1680.0,n/e,n/e,n/e,n/e,3132.0,2016-12-02,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8894.0,n/e,7703.0,1686.0,n/e,n/e,n/e,n/e,3003.0,2016-12-02,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9448.0,n/e,7703.0,1717.0,n/e,n/e,n/e,n/e,2898.0,2016-12-02,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9813.0,n/e,7697.0,1739.0,n/e,n/e,n/e,n/e,2802.0,2016-12-02,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9874.0,n/e,7695.0,1769.0,n/e,n/e,n/e,n/e,2730.0,2016-12-02,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9491.0,n/e,7696.0,1750.0,n/e,n/e,n/e,n/e,2632.0,2016-12-02,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8347.0,n/e,7700.0,1779.0,n/e,n/e,n/e,n/e,2451.0,2016-12-02,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6823.0,n/e,7699.0,1792.0,n/e,n/e,n/e,n/e,2289.0,2016-12-02,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5956.0,n/e,7700.0,1803.0,n/e,n/e,n/e,n/e,2144.0,2016-12-02,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4953.0,n/e,7700.0,1799.0,n/e,n/e,n/e,n/e,1983.0,2016-12-02,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4095.0,n/e,7701.0,1795.0,n/e,n/e,n/e,n/e,1854.0,2016-12-02,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3248.0,n/e,7702.0,1788.0,n/e,n/e,n/e,n/e,1917.0,2016-12-03,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3076.0,n/e,7700.0,1778.0,n/e,n/e,n/e,n/e,1952.0,2016-12-03,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3009.0,n/e,7700.0,1789.0,n/e,n/e,n/e,n/e,1995.0,2016-12-03,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2963.0,n/e,7699.0,1789.0,n/e,n/e,n/e,n/e,1922.0,2016-12-03,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3039.0,n/e,7699.0,1784.0,n/e,n/e,n/e,n/e,1819.0,2016-12-03,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3194.0,n/e,7697.0,1793.0,n/e,n/e,n/e,n/e,1742.0,2016-12-03,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3834.0,n/e,7695.0,1803.0,n/e,n/e,n/e,n/e,1652.0,2016-12-03,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4840.0,n/e,7686.0,1804.0,n/e,n/e,n/e,n/e,1565.0,2016-12-03,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6219.0,n/e,7684.0,1825.0,n/e,n/e,n/e,n/e,1494.0,2016-12-03,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7422.0,n/e,7685.0,1843.0,n/e,n/e,n/e,n/e,1410.0,2016-12-03,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7719.0,n/e,7695.0,1844.0,n/e,n/e,n/e,n/e,1248.0,2016-12-03,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7642.0,n/e,7695.0,1842.0,n/e,n/e,n/e,n/e,1033.0,2016-12-03,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7285.0,n/e,7698.0,1870.0,n/e,n/e,n/e,n/e,868.0,2016-12-03,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7204.0,n/e,7698.0,1816.0,n/e,n/e,n/e,n/e,748.0,2016-12-03,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8100.0,n/e,7694.0,1865.0,n/e,n/e,n/e,n/e,634.0,2016-12-03,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9038.0,n/e,7684.0,1834.0,n/e,n/e,n/e,n/e,558.0,2016-12-03,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9963.0,n/e,7668.0,1846.0,n/e,n/e,n/e,n/e,486.0,2016-12-03,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10097.0,n/e,7672.0,1818.0,n/e,n/e,n/e,n/e,402.0,2016-12-03,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9796.0,n/e,7603.0,1801.0,n/e,n/e,n/e,n/e,365.0,2016-12-03,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9226.0,n/e,7398.0,1754.0,n/e,n/e,n/e,n/e,364.0,2016-12-03,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7973.0,n/e,7238.0,1741.0,n/e,n/e,n/e,n/e,486.0,2016-12-03,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7176.0,n/e,7213.0,1735.0,n/e,n/e,n/e,n/e,735.0,2016-12-03,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6095.0,n/e,7213.0,1697.0,n/e,n/e,n/e,n/e,1031.0,2016-12-03,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4571.0,n/e,7208.0,1721.0,n/e,n/e,n/e,n/e,1313.0,2016-12-03,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3930.0,n/e,7209.0,1742.0,n/e,n/e,n/e,n/e,1537.0,2016-12-04,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3525.0,n/e,7210.0,1756.0,n/e,n/e,n/e,n/e,1840.0,2016-12-04,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3507.0,n/e,7210.0,1746.0,n/e,n/e,n/e,n/e,2169.0,2016-12-04,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3482.0,n/e,7212.0,1747.0,n/e,n/e,n/e,n/e,2312.0,2016-12-04,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3415.0,n/e,7205.0,1720.0,n/e,n/e,n/e,n/e,2436.0,2016-12-04,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3440.0,n/e,7208.0,1759.0,n/e,n/e,n/e,n/e,2540.0,2016-12-04,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3505.0,n/e,7216.0,1774.0,n/e,n/e,n/e,n/e,2478.0,2016-12-04,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4050.0,n/e,7219.0,1741.0,n/e,n/e,n/e,n/e,2547.0,2016-12-04,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4567.0,n/e,7221.0,1742.0,n/e,n/e,n/e,n/e,2778.0,2016-12-04,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5061.0,n/e,7228.0,1744.0,n/e,n/e,n/e,n/e,2851.0,2016-12-04,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5225.0,n/e,7231.0,1707.0,n/e,n/e,n/e,n/e,2979.0,2016-12-04,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5430.0,n/e,7232.0,1705.0,n/e,n/e,n/e,n/e,3166.0,2016-12-04,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5487.0,n/e,7232.0,1689.0,n/e,n/e,n/e,n/e,3247.0,2016-12-04,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5382.0,n/e,7235.0,1659.0,n/e,n/e,n/e,n/e,3406.0,2016-12-04,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5388.0,n/e,7224.0,1675.0,n/e,n/e,n/e,n/e,3488.0,2016-12-04,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5894.0,n/e,7218.0,1694.0,n/e,n/e,n/e,n/e,3587.0,2016-12-04,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6982.0,n/e,7217.0,1726.0,n/e,n/e,n/e,n/e,3808.0,2016-12-04,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7072.0,n/e,7222.0,1725.0,n/e,n/e,n/e,n/e,3954.0,2016-12-04,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6779.0,n/e,7226.0,1730.0,n/e,n/e,n/e,n/e,4074.0,2016-12-04,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6204.0,n/e,7231.0,1753.0,n/e,n/e,n/e,n/e,4152.0,2016-12-04,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5617.0,n/e,7233.0,1714.0,n/e,n/e,n/e,n/e,4175.0,2016-12-04,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4865.0,n/e,7235.0,1692.0,n/e,n/e,n/e,n/e,4212.0,2016-12-04,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4060.0,n/e,7238.0,1670.0,n/e,n/e,n/e,n/e,4320.0,2016-12-04,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3590.0,n/e,7239.0,1628.0,n/e,n/e,n/e,n/e,4428.0,2016-12-04,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3050.0,n/e,7239.0,1586.0,n/e,n/e,n/e,n/e,4443.0,2016-12-05,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2905.0,n/e,7239.0,1579.0,n/e,n/e,n/e,n/e,4539.0,2016-12-05,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2907.0,n/e,7243.0,1583.0,n/e,n/e,n/e,n/e,4696.0,2016-12-05,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2987.0,n/e,7239.0,1556.0,n/e,n/e,n/e,n/e,4759.0,2016-12-05,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3209.0,n/e,7238.0,1557.0,n/e,n/e,n/e,n/e,4773.0,2016-12-05,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4226.0,n/e,7236.0,1568.0,n/e,n/e,n/e,n/e,4830.0,2016-12-05,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5741.0,n/e,7237.0,1580.0,n/e,n/e,n/e,n/e,4774.0,2016-12-05,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7701.0,n/e,7233.0,1581.0,n/e,n/e,n/e,n/e,4792.0,2016-12-05,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8328.0,n/e,7239.0,1590.0,n/e,n/e,n/e,n/e,4621.0,2016-12-05,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7847.0,n/e,7237.0,1572.0,n/e,n/e,n/e,n/e,4521.0,2016-12-05,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7685.0,n/e,7238.0,1556.0,n/e,n/e,n/e,n/e,4330.0,2016-12-05,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7649.0,n/e,7240.0,1567.0,n/e,n/e,n/e,n/e,4207.0,2016-12-05,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7824.0,n/e,7238.0,1553.0,n/e,n/e,n/e,n/e,3915.0,2016-12-05,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8186.0,n/e,7238.0,1555.0,n/e,n/e,n/e,n/e,3690.0,2016-12-05,SE
