MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
MTU,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,,
MTU,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,,
MTU,[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],,
MTU,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9894.0,n/e,7793.0,1195.0,n/e,n/e,n/e,n/e,691.0,2017-04-13,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9829.0,n/e,7792.0,1192.0,n/e,n/e,n/e,n/e,870.0,2017-04-13,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9429.0,n/e,7793.0,1192.0,n/e,n/e,n/e,n/e,976.0,2017-04-13,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8512.0,n/e,7796.0,1181.0,n/e,n/e,n/e,n/e,1119.0,2017-04-13,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7220.0,n/e,7797.0,1158.0,n/e,n/e,n/e,n/e,1270.0,2017-04-13,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5517.0,n/e,7799.0,1187.0,n/e,n/e,n/e,n/e,1347.0,2017-04-14,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4570.0,n/e,7796.0,1183.0,n/e,n/e,n/e,n/e,1499.0,2017-04-14,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4524.0,n/e,7790.0,1189.0,n/e,n/e,n/e,n/e,1581.0,2017-04-14,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4597.0,n/e,7793.0,1214.0,n/e,n/e,n/e,n/e,1650.0,2017-04-14,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4696.0,n/e,7797.0,1225.0,n/e,n/e,n/e,n/e,1735.0,2017-04-14,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5517.0,n/e,7798.0,1243.0,n/e,n/e,n/e,n/e,1789.0,2017-04-14,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6416.0,n/e,7802.0,1251.0,n/e,n/e,n/e,n/e,1769.0,2017-04-14,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7482.0,n/e,7804.0,1249.0,n/e,n/e,n/e,n/e,1658.0,2017-04-14,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8018.0,n/e,7802.0,1255.0,n/e,n/e,n/e,n/e,1646.0,2017-04-14,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8025.0,n/e,7800.0,1269.0,n/e,n/e,n/e,n/e,1691.0,2017-04-14,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7867.0,n/e,7801.0,1279.0,n/e,n/e,n/e,n/e,1708.0,2017-04-14,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7801.0,n/e,7801.0,1285.0,n/e,n/e,n/e,n/e,1714.0,2017-04-14,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7657.0,n/e,7802.0,1297.0,n/e,n/e,n/e,n/e,1664.0,2017-04-14,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7781.0,n/e,7804.0,1293.0,n/e,n/e,n/e,n/e,1576.0,2017-04-14,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7809.0,n/e,7803.0,1291.0,n/e,n/e,n/e,n/e,1388.0,2017-04-14,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7852.0,n/e,7803.0,1283.0,n/e,n/e,n/e,n/e,1236.0,2017-04-14,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8024.0,n/e,7801.0,1246.0,n/e,n/e,n/e,n/e,1117.0,2017-04-14,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8557.0,n/e,7796.0,1214.0,n/e,n/e,n/e,n/e,916.0,2017-04-14,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8997.0,n/e,7794.0,1193.0,n/e,n/e,n/e,n/e,700.0,2017-04-14,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9775.0,n/e,7792.0,1199.0,n/e,n/e,n/e,n/e,559.0,2017-04-14,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9725.0,n/e,7792.0,1187.0,n/e,n/e,n/e,n/e,493.0,2017-04-14,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9232.0,n/e,7796.0,1181.0,n/e,n/e,n/e,n/e,516.0,2017-04-14,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8591.0,n/e,7800.0,1186.0,n/e,n/e,n/e,n/e,576.0,2017-04-14,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8081.0,n/e,7801.0,1199.0,n/e,n/e,n/e,n/e,627.0,2017-04-14,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7092.0,n/e,7803.0,1202.0,n/e,n/e,n/e,n/e,599.0,2017-04-15,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6299.0,n/e,7808.0,1206.0,n/e,n/e,n/e,n/e,633.0,2017-04-15,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5619.0,n/e,7808.0,1203.0,n/e,n/e,n/e,n/e,685.0,2017-04-15,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5279.0,n/e,7807.0,1153.0,n/e,n/e,n/e,n/e,705.0,2017-04-15,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5409.0,n/e,7802.0,1162.0,n/e,n/e,n/e,n/e,748.0,2017-04-15,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5617.0,n/e,7800.0,1175.0,n/e,n/e,n/e,n/e,801.0,2017-04-15,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5997.0,n/e,7796.0,1164.0,n/e,n/e,n/e,n/e,849.0,2017-04-15,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7084.0,n/e,7780.0,1171.0,n/e,n/e,n/e,n/e,839.0,2017-04-15,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7630.0,n/e,7783.0,1228.0,n/e,n/e,n/e,n/e,800.0,2017-04-15,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7973.0,n/e,7790.0,1220.0,n/e,n/e,n/e,n/e,867.0,2017-04-15,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7998.0,n/e,7791.0,1272.0,n/e,n/e,n/e,n/e,1003.0,2017-04-15,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7954.0,n/e,7795.0,1285.0,n/e,n/e,n/e,n/e,1210.0,2017-04-15,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7800.0,n/e,7799.0,1288.0,n/e,n/e,n/e,n/e,1378.0,2017-04-15,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7707.0,n/e,7799.0,1304.0,n/e,n/e,n/e,n/e,1408.0,2017-04-15,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7491.0,n/e,7802.0,1312.0,n/e,n/e,n/e,n/e,1446.0,2017-04-15,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7376.0,n/e,7802.0,1350.0,n/e,n/e,n/e,n/e,1432.0,2017-04-15,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7360.0,n/e,7799.0,1332.0,n/e,n/e,n/e,n/e,1539.0,2017-04-15,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7540.0,n/e,7801.0,1346.0,n/e,n/e,n/e,n/e,1625.0,2017-04-15,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7639.0,n/e,7800.0,1357.0,n/e,n/e,n/e,n/e,1559.0,2017-04-15,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7660.0,n/e,7799.0,1332.0,n/e,n/e,n/e,n/e,1344.0,2017-04-15,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7588.0,n/e,7797.0,1367.0,n/e,n/e,n/e,n/e,1275.0,2017-04-15,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7344.0,n/e,7793.0,1378.0,n/e,n/e,n/e,n/e,1268.0,2017-04-15,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6923.0,n/e,7795.0,1376.0,n/e,n/e,n/e,n/e,1153.0,2017-04-15,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6217.0,n/e,7798.0,1380.0,n/e,n/e,n/e,n/e,1078.0,2017-04-15,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5523.0,n/e,7800.0,1334.0,n/e,n/e,n/e,n/e,949.0,2017-04-16,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5267.0,n/e,7799.0,1316.0,n/e,n/e,n/e,n/e,895.0,2017-04-16,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5288.0,n/e,7800.0,1309.0,n/e,n/e,n/e,n/e,896.0,2017-04-16,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5397.0,n/e,7800.0,1316.0,n/e,n/e,n/e,n/e,885.0,2017-04-16,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5473.0,n/e,7799.0,1321.0,n/e,n/e,n/e,n/e,892.0,2017-04-16,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5659.0,n/e,7800.0,1331.0,n/e,n/e,n/e,n/e,889.0,2017-04-16,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5979.0,n/e,7802.0,1336.0,n/e,n/e,n/e,n/e,792.0,2017-04-16,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6928.0,n/e,7802.0,1347.0,n/e,n/e,n/e,n/e,516.0,2017-04-16,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7211.0,n/e,7801.0,1356.0,n/e,n/e,n/e,n/e,292.0,2017-04-16,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7582.0,n/e,7801.0,1331.0,n/e,n/e,n/e,n/e,273.0,2017-04-16,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7820.0,n/e,7799.0,1322.0,n/e,n/e,n/e,n/e,318.0,2017-04-16,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7948.0,n/e,7800.0,1313.0,n/e,n/e,n/e,n/e,336.0,2017-04-16,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7668.0,n/e,7801.0,1304.0,n/e,n/e,n/e,n/e,313.0,2017-04-16,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7496.0,n/e,7800.0,1293.0,n/e,n/e,n/e,n/e,299.0,2017-04-16,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7333.0,n/e,7800.0,1295.0,n/e,n/e,n/e,n/e,304.0,2017-04-16,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7225.0,n/e,7800.0,1298.0,n/e,n/e,n/e,n/e,302.0,2017-04-16,SE
