MTU,Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),date,country
11:00 - 12:00,302.0,4053.0,56.0,1132.0,10907.0,188.0,n/e,n/e,n/e,167.0,,275.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,494.0,2020-03-05,PL
12:00 - 13:00,306.0,3739.0,56.0,1132.0,10962.0,187.0,n/e,n/e,n/e,409.0,,274.0,45.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,585.0,2020-03-05,PL
13:00 - 14:00,301.0,3786.0,54.0,1134.0,10967.0,187.0,n/e,n/e,n/e,547.0,,274.0,43.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,556.0,2020-03-05,PL
14:00 - 15:00,306.0,3902.0,55.0,1131.0,10901.0,186.0,n/e,n/e,n/e,269.0,,276.0,30.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,476.0,2020-03-05,PL
15:00 - 16:00,305.0,3861.0,55.0,1131.0,10893.0,184.0,n/e,n/e,n/e,197.0,,277.0,29.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,448.0,2020-03-05,PL
16:00 - 17:00,306.0,3771.0,55.0,1133.0,10951.0,188.0,n/e,n/e,n/e,193.0,,279.0,29.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,536.0,2020-03-05,PL
17:00 - 18:00,309.0,3993.0,55.0,1134.0,11194.0,196.0,n/e,n/e,n/e,117.0,,284.0,29.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,793.0,2020-03-05,PL
18:00 - 19:00,307.0,3971.0,56.0,1134.0,11265.0,196.0,n/e,n/e,n/e,515.0,,291.0,4.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1533.0,2020-03-05,PL
19:00 - 20:00,304.0,3460.0,57.0,1115.0,11136.0,199.0,n/e,n/e,n/e,543.0,,291.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2235.0,2020-03-05,PL
20:00 - 21:00,306.0,3103.0,57.0,1119.0,10674.0,205.0,n/e,n/e,n/e,495.0,,275.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2698.0,2020-03-05,PL
21:00 - 22:00,303.0,3359.0,57.0,1133.0,10277.0,207.0,n/e,n/e,n/e,168.0,,245.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2843.0,2020-03-05,PL
22:00 - 23:00,285.0,3468.0,57.0,1133.0,9250.0,211.0,n/e,n/e,n/e,68.0,,227.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2837.0,2020-03-05,PL
23:00 - 00:00,281.0,3377.0,53.0,1129.0,8590.0,208.0,n/e,n/e,n/e,0.0,,215.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2906.0,2020-03-05,PL
00:00 - 01:00,264.0,3052.0,53.0,1084.0,8382.0,202.0,n/e,n/e,n/e,0.0,,213.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3098.0,2020-03-06,PL
01:00 - 02:00,261.0,3111.0,53.0,1081.0,8343.0,206.0,n/e,n/e,n/e,0.0,,213.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3131.0,2020-03-06,PL
02:00 - 03:00,260.0,3068.0,54.0,1083.0,8189.0,203.0,n/e,n/e,n/e,0.0,,213.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3093.0,2020-03-06,PL
03:00 - 04:00,260.0,3068.0,54.0,1081.0,8178.0,204.0,n/e,n/e,n/e,0.0,,213.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3080.0,2020-03-06,PL
04:00 - 05:00,264.0,3348.0,54.0,1082.0,8279.0,206.0,n/e,n/e,n/e,0.0,,213.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3096.0,2020-03-06,PL
05:00 - 06:00,273.0,3599.0,54.0,1086.0,8396.0,206.0,n/e,n/e,n/e,0.0,,213.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3058.0,2020-03-06,PL
06:00 - 07:00,292.0,3948.0,53.0,1122.0,9055.0,207.0,n/e,n/e,n/e,0.0,,213.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3063.0,2020-03-06,PL
07:00 - 08:00,304.0,4531.0,53.0,1129.0,9790.0,209.0,n/e,n/e,n/e,0.0,,218.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3045.0,2020-03-06,PL
08:00 - 09:00,306.0,4663.0,53.0,1137.0,10299.0,208.0,n/e,n/e,n/e,141.0,,251.0,50.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2805.0,2020-03-06,PL
09:00 - 10:00,306.0,4649.0,52.0,1100.0,10270.0,207.0,n/e,n/e,n/e,258.0,,259.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2539.0,2020-03-06,PL
10:00 - 11:00,306.0,4378.0,53.0,1087.0,10151.0,205.0,n/e,n/e,n/e,77.0,,261.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2391.0,2020-03-06,PL
11:00 - 12:00,304.0,4570.0,54.0,1080.0,10034.0,205.0,n/e,n/e,n/e,104.0,,261.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2338.0,2020-03-06,PL
12:00 - 13:00,305.0,4753.0,53.0,1079.0,10130.0,202.0,n/e,n/e,n/e,210.0,,254.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2272.0,2020-03-06,PL
13:00 - 14:00,305.0,4730.0,53.0,1072.0,10164.0,201.0,n/e,n/e,n/e,306.0,,249.0,7.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2168.0,2020-03-06,PL
14:00 - 15:00,299.0,4617.0,53.0,1067.0,10051.0,203.0,n/e,n/e,n/e,168.0,,254.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2192.0,2020-03-06,PL
15:00 - 16:00,296.0,4531.0,52.0,1082.0,10009.0,201.0,n/e,n/e,n/e,156.0,,254.0,50.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2047.0,2020-03-06,PL
16:00 - 17:00,301.0,4612.0,53.0,1079.0,10046.0,200.0,n/e,n/e,n/e,162.0,,263.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2001.0,2020-03-06,PL
17:00 - 18:00,301.0,4669.0,59.0,1107.0,10347.0,201.0,n/e,n/e,n/e,228.0,,273.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1960.0,2020-03-06,PL
18:00 - 19:00,304.0,4910.0,57.0,1167.0,10854.0,204.0,n/e,n/e,n/e,204.0,,276.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1854.0,2020-03-06,PL
19:00 - 20:00,301.0,4969.0,60.0,1175.0,10762.0,204.0,n/e,n/e,n/e,182.0,,276.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1816.0,2020-03-06,PL
20:00 - 21:00,305.0,4828.0,60.0,1146.0,10447.0,204.0,n/e,n/e,n/e,103.0,,284.0,7.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1709.0,2020-03-06,PL
21:00 - 22:00,298.0,4471.0,60.0,1115.0,9466.0,203.0,n/e,n/e,n/e,12.0,,262.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1611.0,2020-03-06,PL
22:00 - 23:00,290.0,4538.0,61.0,1173.0,8861.0,204.0,n/e,n/e,n/e,0.0,,243.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1425.0,2020-03-06,PL
23:00 - 00:00,269.0,4607.0,59.0,1133.0,8264.0,202.0,n/e,n/e,n/e,0.0,,232.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1304.0,2020-03-06,PL
00:00 - 01:00,277.0,3840.0,58.0,1093.0,7897.0,204.0,n/e,n/e,n/e,0.0,,216.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1225.0,2020-03-07,PL
01:00 - 02:00,277.0,3882.0,60.0,1080.0,7733.0,201.0,n/e,n/e,n/e,0.0,,212.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1234.0,2020-03-07,PL
02:00 - 03:00,258.0,3743.0,60.0,1083.0,7763.0,200.0,n/e,n/e,n/e,0.0,,212.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1261.0,2020-03-07,PL
03:00 - 04:00,267.0,3635.0,60.0,1085.0,7764.0,197.0,n/e,n/e,n/e,0.0,,212.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1215.0,2020-03-07,PL
04:00 - 05:00,266.0,3505.0,61.0,1087.0,7799.0,196.0,n/e,n/e,n/e,0.0,,212.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1127.0,2020-03-07,PL
05:00 - 06:00,283.0,3414.0,61.0,1090.0,7861.0,195.0,n/e,n/e,n/e,0.0,,211.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1052.0,2020-03-07,PL
06:00 - 07:00,298.0,2786.0,61.0,1094.0,8350.0,194.0,n/e,n/e,n/e,0.0,,210.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1074.0,2020-03-07,PL
07:00 - 08:00,304.0,2747.0,59.0,1087.0,8807.0,197.0,n/e,n/e,n/e,0.0,,218.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1045.0,2020-03-07,PL
08:00 - 09:00,307.0,2965.0,58.0,1108.0,9292.0,194.0,n/e,n/e,n/e,61.0,,240.0,50.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,939.0,2020-03-07,PL
09:00 - 10:00,303.0,3311.0,59.0,1114.0,9392.0,190.0,n/e,n/e,n/e,293.0,,251.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1047.0,2020-03-07,PL
10:00 - 11:00,307.0,3422.0,59.0,1131.0,9368.0,192.0,n/e,n/e,n/e,392.0,,258.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1157.0,2020-03-07,PL
11:00 - 12:00,305.0,3735.0,59.0,1132.0,9388.0,193.0,n/e,n/e,n/e,370.0,,258.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1285.0,2020-03-07,PL
12:00 - 13:00,306.0,3691.0,56.0,1130.0,9356.0,196.0,n/e,n/e,n/e,159.0,,254.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1449.0,2020-03-07,PL
13:00 - 14:00,304.0,3524.0,56.0,1132.0,9403.0,199.0,n/e,n/e,n/e,78.0,,252.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1601.0,2020-03-07,PL
14:00 - 15:00,306.0,3059.0,56.0,1087.0,9334.0,199.0,n/e,n/e,n/e,0.0,,230.0,7.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1763.0,2020-03-07,PL
15:00 - 16:00,304.0,2548.0,57.0,1069.0,9263.0,200.0,n/e,n/e,n/e,0.0,,229.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1974.0,2020-03-07,PL
16:00 - 17:00,304.0,2484.0,59.0,1071.0,9259.0,199.0,n/e,n/e,n/e,18.0,,237.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2073.0,2020-03-07,PL
17:00 - 18:00,304.0,2815.0,60.0,1072.0,9318.0,199.0,n/e,n/e,n/e,20.0,,251.0,50.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2052.0,2020-03-07,PL
18:00 - 19:00,306.0,3332.0,61.0,1105.0,9498.0,199.0,n/e,n/e,n/e,117.0,,274.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1999.0,2020-03-07,PL
19:00 - 20:00,306.0,3154.0,60.0,1121.0,9406.0,199.0,n/e,n/e,n/e,130.0,,271.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1967.0,2020-03-07,PL
20:00 - 21:00,305.0,2749.0,62.0,1121.0,9258.0,199.0,n/e,n/e,n/e,113.0,,245.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1913.0,2020-03-07,PL
21:00 - 22:00,303.0,2793.0,60.0,1126.0,8979.0,199.0,n/e,n/e,n/e,124.0,,231.0,7.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1885.0,2020-03-07,PL
22:00 - 23:00,294.0,3319.0,61.0,1137.0,8199.0,201.0,n/e,n/e,n/e,3.0,,220.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1677.0,2020-03-07,PL
23:00 - 00:00,271.0,3647.0,61.0,1084.0,7498.0,202.0,n/e,n/e,n/e,0.0,,219.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1605.0,2020-03-07,PL
00:00 - 01:00,265.0,3156.0,61.0,1019.0,7508.0,202.0,n/e,n/e,n/e,0.0,,210.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1482.0,2020-03-08,PL
01:00 - 02:00,265.0,2826.0,61.0,1008.0,7378.0,201.0,n/e,n/e,n/e,0.0,,209.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1433.0,2020-03-08,PL
02:00 - 03:00,271.0,2842.0,61.0,1018.0,7360.0,200.0,n/e,n/e,n/e,0.0,,209.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1266.0,2020-03-08,PL
03:00 - 04:00,264.0,2827.0,61.0,1015.0,7433.0,201.0,n/e,n/e,n/e,0.0,,209.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1161.0,2020-03-08,PL
04:00 - 05:00,264.0,2821.0,60.0,1017.0,7621.0,199.0,n/e,n/e,n/e,0.0,,209.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1036.0,2020-03-08,PL
05:00 - 06:00,274.0,2874.0,60.0,1013.0,7684.0,198.0,n/e,n/e,n/e,0.0,,208.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,918.0,2020-03-08,PL
06:00 - 07:00,284.0,2886.0,61.0,1003.0,7657.0,198.0,n/e,n/e,n/e,0.0,,208.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,832.0,2020-03-08,PL
07:00 - 08:00,279.0,3025.0,61.0,1005.0,7670.0,199.0,n/e,n/e,n/e,80.0,,207.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,723.0,2020-03-08,PL
08:00 - 09:00,275.0,3119.0,61.0,1023.0,7806.0,197.0,n/e,n/e,n/e,258.0,,217.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,622.0,2020-03-08,PL
09:00 - 10:00,272.0,3624.0,61.0,1001.0,7887.0,196.0,n/e,n/e,n/e,55.0,,234.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,519.0,2020-03-08,PL
10:00 - 11:00,282.0,3637.0,60.0,996.0,7724.0,191.0,n/e,n/e,n/e,23.0,,234.0,50.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,535.0,2020-03-08,PL
11:00 - 12:00,275.0,3544.0,61.0,996.0,7826.0,185.0,n/e,n/e,n/e,20.0,,234.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,703.0,2020-03-08,PL
12:00 - 13:00,276.0,3468.0,61.0,994.0,7840.0,188.0,n/e,n/e,n/e,20.0,,232.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,867.0,2020-03-08,PL
13:00 - 14:00,274.0,3314.0,61.0,994.0,7593.0,194.0,n/e,n/e,n/e,223.0,,231.0,32.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,967.0,2020-03-08,PL
14:00 - 15:00,274.0,3029.0,60.0,994.0,7447.0,194.0,n/e,n/e,n/e,221.0,,221.0,4.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1022.0,2020-03-08,PL
15:00 - 16:00,274.0,2933.0,60.0,992.0,7416.0,194.0,n/e,n/e,n/e,132.0,,219.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1013.0,2020-03-08,PL
16:00 - 17:00,273.0,2967.0,60.0,991.0,7463.0,194.0,n/e,n/e,n/e,18.0,,232.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1001.0,2020-03-08,PL
17:00 - 18:00,273.0,3163.0,61.0,1010.0,7846.0,194.0,n/e,n/e,n/e,133.0,,242.0,50.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1140.0,2020-03-08,PL
18:00 - 19:00,275.0,3545.0,62.0,1032.0,8273.0,197.0,n/e,n/e,n/e,128.0,,265.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1545.0,2020-03-08,PL
19:00 - 20:00,273.0,3661.0,63.0,1041.0,7824.0,200.0,n/e,n/e,n/e,130.0,,270.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2039.0,2020-03-08,PL
20:00 - 21:00,273.0,3565.0,63.0,1042.0,7684.0,201.0,n/e,n/e,n/e,113.0,,270.0,32.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2343.0,2020-03-08,PL
21:00 - 22:00,273.0,3237.0,62.0,1032.0,7641.0,201.0,n/e,n/e,n/e,195.0,,270.0,4.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2392.0,2020-03-08,PL
22:00 - 23:00,273.0,3234.0,62.0,1029.0,7501.0,207.0,n/e,n/e,n/e,249.0,,262.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2320.0,2020-03-08,PL
23:00 - 00:00,271.0,3153.0,62.0,1022.0,7447.0,212.0,n/e,n/e,n/e,29.0,,224.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2268.0,2020-03-08,PL
00:00 - 01:00,264.0,3147.0,60.0,1039.0,7315.0,210.0,n/e,n/e,n/e,0.0,,210.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2141.0,2020-03-09,PL
01:00 - 02:00,260.0,3258.0,61.0,1038.0,7449.0,211.0,n/e,n/e,n/e,0.0,,207.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1931.0,2020-03-09,PL
02:00 - 03:00,261.0,3365.0,61.0,1040.0,7489.0,211.0,n/e,n/e,n/e,0.0,,207.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1714.0,2020-03-09,PL
03:00 - 04:00,260.0,3164.0,61.0,1048.0,7798.0,208.0,n/e,n/e,n/e,0.0,,209.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1585.0,2020-03-09,PL
04:00 - 05:00,262.0,3373.0,62.0,1068.0,8047.0,204.0,n/e,n/e,n/e,0.0,,209.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1608.0,2020-03-09,PL
05:00 - 06:00,280.0,3529.0,62.0,1075.0,8376.0,204.0,n/e,n/e,n/e,0.0,,208.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1616.0,2020-03-09,PL
06:00 - 07:00,304.0,4098.0,63.0,1136.0,9360.0,205.0,n/e,n/e,n/e,0.0,,207.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1523.0,2020-03-09,PL
07:00 - 08:00,306.0,4199.0,64.0,1134.0,10765.0,205.0,n/e,n/e,n/e,0.0,,206.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1338.0,2020-03-09,PL
08:00 - 09:00,307.0,4267.0,63.0,1130.0,11339.0,204.0,n/e,n/e,n/e,89.0,,220.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,883.0,2020-03-09,PL
09:00 - 10:00,305.0,4405.0,63.0,1109.0,11693.0,205.0,n/e,n/e,n/e,48.0,,248.0,50.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,526.0,2020-03-09,PL
10:00 - 11:00,305.0,4371.0,64.0,1109.0,11666.0,202.0,n/e,n/e,n/e,22.0,,254.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,499.0,2020-03-09,PL
11:00 - 12:00,302.0,4533.0,65.0,1108.0,11617.0,199.0,n/e,n/e,n/e,99.0,,258.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,559.0,2020-03-09,PL
12:00 - 13:00,303.0,4375.0,63.0,1105.0,11656.0,202.0,n/e,n/e,n/e,182.0,,254.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,606.0,2020-03-09,PL
13:00 - 14:00,306.0,4419.0,64.0,1105.0,11603.0,200.0,n/e,n/e,n/e,310.0,,248.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,548.0,2020-03-09,PL
14:00 - 15:00,306.0,4255.0,64.0,1103.0,11395.0,193.0,n/e,n/e,n/e,364.0,,256.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,476.0,2020-03-09,PL
15:00 - 16:00,305.0,4221.0,64.0,1103.0,11433.0,195.0,n/e,n/e,n/e,331.0,,248.0,7.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,500.0,2020-03-09,PL
16:00 - 17:00,306.0,4144.0,61.0,1105.0,11399.0,197.0,n/e,n/e,n/e,155.0,,229.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,594.0,2020-03-09,PL
17:00 - 18:00,305.0,4354.0,59.0,1106.0,11488.0,202.0,n/e,n/e,n/e,18.0,,246.0,50.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,691.0,2020-03-09,PL
18:00 - 19:00,307.0,4562.0,60.0,1108.0,11583.0,206.0,n/e,n/e,n/e,184.0,,287.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,885.0,2020-03-09,PL
19:00 - 20:00,306.0,4470.0,60.0,1110.0,11687.0,208.0,n/e,n/e,n/e,205.0,,289.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1034.0,2020-03-09,PL
20:00 - 21:00,308.0,4214.0,61.0,1112.0,11658.0,208.0,n/e,n/e,n/e,89.0,,289.0,7.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1045.0,2020-03-09,PL
21:00 - 22:00,306.0,3562.0,58.0,1105.0,10574.0,208.0,n/e,n/e,n/e,9.0,,287.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1071.0,2020-03-09,PL
22:00 - 23:00,295.0,3252.0,56.0,1083.0,9331.0,202.0,n/e,n/e,n/e,0.0,,248.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1246.0,2020-03-09,PL
23:00 - 00:00,272.0,2870.0,56.0,1074.0,8538.0,187.0,n/e,n/e,n/e,0.0,,216.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1348.0,2020-03-09,PL
00:00 - 01:00,266.0,3078.0,56.0,1102.0,8601.0,210.0,n/e,n/e,n/e,0.0,,214.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1435.0,2020-03-10,PL
01:00 - 02:00,262.0,3094.0,57.0,1111.0,8679.0,215.0,n/e,n/e,n/e,0.0,,214.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1310.0,2020-03-10,PL
02:00 - 03:00,264.0,3219.0,58.0,1108.0,8583.0,214.0,n/e,n/e,n/e,0.0,,214.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1187.0,2020-03-10,PL
03:00 - 04:00,266.0,3253.0,60.0,1112.0,8638.0,213.0,n/e,n/e,n/e,0.0,,214.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1207.0,2020-03-10,PL
04:00 - 05:00,268.0,3344.0,61.0,1112.0,8707.0,208.0,n/e,n/e,n/e,0.0,,214.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1240.0,2020-03-10,PL
05:00 - 06:00,274.0,3702.0,61.0,1112.0,8857.0,205.0,n/e,n/e,n/e,0.0,,217.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1291.0,2020-03-10,PL
06:00 - 07:00,296.0,3857.0,64.0,1126.0,9615.0,207.0,n/e,n/e,n/e,0.0,,217.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1412.0,2020-03-10,PL
07:00 - 08:00,305.0,3986.0,64.0,1144.0,11307.0,208.0,n/e,n/e,n/e,0.0,,218.0,50.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1373.0,2020-03-10,PL
08:00 - 09:00,304.0,4604.0,64.0,1144.0,11760.0,206.0,n/e,n/e,n/e,33.0,,241.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1197.0,2020-03-10,PL
09:00 - 10:00,303.0,4651.0,62.0,1138.0,11661.0,190.0,n/e,n/e,n/e,84.0,,257.0,57.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1307.0,2020-03-10,PL
10:00 - 11:00,306.0,3960.0,62.0,1122.0,11238.0,201.0,n/e,n/e,n/e,139.0,,266.0,57.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1871.0,2020-03-10,PL
11:00 - 12:00,299.0,3264.0,62.0,1128.0,10860.0,212.0,n/e,n/e,n/e,693.0,,272.0,57.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2522.0,2020-03-10,PL
12:00 - 13:00,303.0,3097.0,63.0,1132.0,10460.0,210.0,n/e,n/e,n/e,881.0,,262.0,57.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2964.0,2020-03-10,PL
13:00 - 14:00,304.0,3057.0,63.0,1129.0,10476.0,201.0,n/e,n/e,n/e,994.0,,258.0,7.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3270.0,2020-03-10,PL
14:00 - 15:00,304.0,2985.0,61.0,1124.0,10574.0,191.0,n/e,n/e,n/e,642.0,,235.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3404.0,2020-03-10,PL
15:00 - 16:00,305.0,3054.0,63.0,1125.0,10642.0,190.0,n/e,n/e,n/e,224.0,,232.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3595.0,2020-03-10,PL
16:00 - 17:00,303.0,3152.0,62.0,1137.0,10619.0,195.0,n/e,n/e,n/e,225.0,,230.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3492.0,2020-03-10,PL
17:00 - 18:00,305.0,3549.0,62.0,1131.0,10960.0,197.0,n/e,n/e,n/e,387.0,,239.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3588.0,2020-03-10,PL
18:00 - 19:00,306.0,3839.0,62.0,1128.0,11142.0,196.0,n/e,n/e,n/e,604.0,,276.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4019.0,2020-03-10,PL
19:00 - 20:00,306.0,3239.0,62.0,1126.0,10928.0,190.0,n/e,n/e,n/e,613.0,,278.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4329.0,2020-03-10,PL
20:00 - 21:00,307.0,2954.0,60.0,1100.0,10463.0,191.0,n/e,n/e,n/e,551.0,,275.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4576.0,2020-03-10,PL
21:00 - 22:00,305.0,2978.0,61.0,1091.0,9222.0,194.0,n/e,n/e,n/e,489.0,,249.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4695.0,2020-03-10,PL
22:00 - 23:00,305.0,3053.0,61.0,1039.0,8410.0,194.0,n/e,n/e,n/e,268.0,,220.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4771.0,2020-03-10,PL
