iter	Passed	Remaining
22612	749788	79146
22613	749817	79113
22614	749850	79079
22615	749879	79046
22616	749912	79013
22617	749942	78979
22618	749971	78946
22619	750001	78912
22620	750029	78878
22621	750060	78845
22622	750088	78811
22623	750122	78778
22624	750152	78745
22625	750180	78711
22626	750210	78678
22627	750239	78644
22628	750273	78611
22629	750305	78578
22630	750337	78544
22631	750367	78511
22632	750400	78478
22633	750432	78444
22634	750463	78411
22635	750492	78378
22636	750525	78344
22637	750561	78311
22638	750589	78278
22639	750620	78244
22640	750652	78211
22641	750686	78178
22642	750716	78145
22643	750746	78111
22644	750775	78078
22645	750803	78044
22646	750837	78011
22647	750869	77977
22648	750901	77944
22649	750929	77910
22650	750957	77877
22651	750989	77844
22652	751018	77810
22653	751050	77777
22654	751078	77743
22655	751108	77710
22656	751138	77676
22657	751167	77642
22658	751199	77609
22659	751227	77575
22660	751255	77542
22661	751285	77508
22662	751315	77475
22663	751346	77442
22664	751378	77408
22665	751407	77375
22666	751434	77341
22667	751463	77307
22668	751494	77274
22669	751527	77241
22670	751557	77207
22671	751585	77174
22672	751615	77140
22673	751643	77106
22674	751674	77073
22675	751704	77040
22676	751732	77006
22677	751760	76972
22678	751786	76938
22679	751819	76905
22680	751851	76872
22681	751881	76838
22682	751913	76805
22683	751945	76772
22684	751974	76738
22685	752006	76705
22686	752039	76672
22687	752070	76639
22688	752098	76605
22689	752126	76571
22690	752157	76538
22691	752187	76504
22692	752221	76471
22693	752249	76438
22694	752277	76404
22695	752307	76370
22696	752335	76337
22697	752363	76303
22698	752392	76270
22699	752422	76236
22700	752454	76203
22701	752483	76169
22702	752517	76136
22703	752548	76103
22704	752578	76069
22705	752606	76036
22706	752633	76002
22707	752659	75968
22708	752693	75935
22709	752725	75902
22710	752759	75869
22711	752791	75835
22712	752819	75802
22713	752849	75768
22714	752878	75735
22715	752909	75701
22716	752941	75668
22717	752972	75635
22718	753002	75601
22719	753032	75568
22720	753059	75534
22721	753088	75501
22722	753117	75467
22723	753144	75433
22724	753173	75400
22725	753201	75366
22726	753230	75333
22727	753259	75299
22728	753289	75265
22729	753316	75232
22730	753347	75198
22731	753377	75165
22732	753410	75132
22733	753436	75098
22734	753467	75065
22735	753496	75031
22736	753524	74997
22737	753554	74964
22738	753580	74930
22739	753614	74897
22740	753642	74863
22741	753672	74830
22742	753701	74796
22743	753735	74763
22744	753768	74730
22745	753795	74696
22746	753825	74663
22747	753856	74630
22748	753889	74596
22749	753920	74563
22750	753954	74530
22751	753982	74496
22752	754009	74463
22753	754037	74429
22754	754065	74395
22755	754094	74362
22756	754126	74329
22757	754158	74295
22758	754187	74262
22759	754221	74229
22760	754253	74195
22761	754281	74162
22762	754309	74128
22763	754339	74095
22764	754371	74061
22765	754405	74028
22766	754436	73995
22767	754468	73962
22768	754502	73929
22769	754533	73895
22770	754563	73862
22771	754592	73828
22772	754617	73795
22773	754645	73761
22774	754676	73727
22775	754708	73694
22776	754741	73661
22777	754775	73628
22778	754807	73595
22779	754836	73561
22780	754866	73528
22781	754899	73495
22782	754927	73461
22783	754954	73427
22784	754983	73394
22785	755017	73361
22786	755047	73327
22787	755077	73294
22788	755105	73260
22789	755133	73227
22790	755161	73193
22791	755192	73160
22792	755221	73126
22793	755252	73093
22794	755287	73060
22795	755318	73026
22796	755351	72993
22797	755382	72960
22798	755412	72927
22799	755443	72893
22800	755473	72860
22801	755506	72827
22802	755538	72793
22803	755569	72760
22804	755603	72727
22805	755634	72694
22806	755667	72660
22807	755695	72627
22808	755726	72593
22809	755754	72560
22810	755787	72527
22811	755818	72493
22812	755848	72460
22813	755875	72426
22814	755903	72393
22815	755935	72359
22816	755960	72325
22817	755988	72292
22818	756017	72258
22819	756049	72225
22820	756077	72191
22821	756105	72158
22822	756136	72125
22823	756169	72091
22824	756195	72058
22825	756225	72024
22826	756253	71991
22827	756281	71957
22828	756314	71924
22829	756344	71890
22830	756374	71857
22831	756403	71823
22832	756428	71790
22833	756459	71756
22834	756488	71723
22835	756520	71689
22836	756551	71656
22837	756584	71623
22838	756616	71590
22839	756644	71556
22840	756674	71523
22841	756701	71489
22842	756732	71456
22843	756760	71422
22844	756790	71389
22845	756820	71355
22846	756850	71322
22847	756884	71289
22848	756911	71255
22849	756939	71221
22850	756970	71188
22851	757003	71155
22852	757033	71121
22853	757064	71088
22854	757099	71055
22855	757132	71022
22856	757165	70989
22857	757196	70956
22858	757228	70922
22859	757261	70889
22860	757291	70856
22861	757324	70823
22862	757356	70789
22863	757387	70756
22864	757424	70723
22865	757455	70690
22866	757484	70657
22867	757516	70623
22868	757544	70590
22869	757576	70556
22870	757606	70523
22871	757638	70490
22872	757667	70456
22873	757699	70423
22874	757730	70390
22875	757759	70356
22876	757789	70323
22877	757821	70290
22878	757854	70256
22879	757884	70223
22880	757911	70189
22881	757946	70156
22882	757978	70123
22883	758013	70090
22884	758048	70057
22885	758079	70024
22886	758109	69991
22887	758136	69957
22888	758171	69924
22889	758204	69891
22890	758236	69858
22891	758265	69824
22892	758298	69791
22893	758333	69758
22894	758363	69725
22895	758397	69692
22896	758424	69658
22897	758453	69624
22898	758484	69591
22899	758518	69558
22900	758549	69525
22901	758581	69491
22902	758612	69458
22903	758644	69425
22904	758675	69392
22905	758718	69359
22906	758757	69327
22907	758795	69294
22908	758824	69261
22909	758860	69228
22910	758896	69195
22911	758927	69162
22912	758965	69129
22913	759000	69096
22914	759039	69063
22915	759075	69030
22916	759110	68997
22917	759142	68964
22918	759177	68931
22919	759211	68898
22920	759247	68865
22921	759281	68832
22922	759314	68799
22923	759351	68766
22924	759382	68733
22925	759417	68700
22926	759450	68667
22927	759488	68634
22928	759524	68602
22929	759557	68568
22930	759592	68535
22931	759626	68502
22932	759661	68469
22933	759696	68436
22934	759731	68404
22935	759762	68370
22936	759794	68337
22937	759828	68304
22938	759867	68271
22939	759899	68238
22940	759931	68205
22941	759965	68172
22942	759998	68139
22943	760032	68106
22944	760063	68072
22945	760096	68039
22946	760127	68006
22947	760158	67973
22948	760189	67939
22949	760215	67905
22950	760246	67872
22951	760277	67839
22952	760312	67806
22953	760342	67772
22954	760372	67739
22955	760402	67706
22956	760432	67672
22957	760464	67639
22958	760497	67606
22959	760527	67573
22960	760563	67540
22961	760595	67506
22962	760629	67473
22963	760660	67440
22964	760693	67407
22965	760722	67373
22966	760761	67341
22967	760793	67308
22968	760825	67274
22969	760861	67241
22970	760894	67208
22971	760929	67175
22972	760959	67142
22973	760993	67109
22974	761025	67076
22975	761059	67043
22976	761093	67010
22977	761131	66977
22978	761168	66944
22979	761199	66911
22980	761228	66877
22981	761259	66844
22982	761291	66811
22983	761325	66778
22984	761355	66744
22985	761384	66711
22986	761415	66678
22987	761446	66644
22988	761477	66611
22989	761503	66577
22990	761534	66544
22991	761560	66510
22992	761591	66477
22993	761625	66444
22994	761657	66411
22995	761689	66377
22996	761719	66344
22997	761752	66311
22998	761780	66277
22999	761812	66244
23000	761841	66211
23001	761872	66177
23002	761904	66144
23003	761933	66111
23004	761966	66077
23005	761995	66044
23006	762024	66011
23007	762058	65977
23008	762090	65944
23009	762120	65911
23010	762152	65878
23011	762183	65844
23012	762213	65811
23013	762244	65778
23014	762275	65744
23015	762304	65711
23016	762336	65678
23017	762369	65644
23018	762396	65611
23019	762425	65577
23020	762456	65544
23021	762486	65511
23022	762517	65477
23023	762549	65444
23024	762578	65411
23025	762612	65378
23026	762644	65344
23027	762672	65311
23028	762707	65278
23029	762741	65245
23030	762773	65212
23031	762803	65178
23032	762834	65145
23033	762862	65111
23034	762892	65078
23035	762922	65045
23036	762951	65011
23037	762982	64978
23038	763014	64945
23039	763043	64911
23040	763073	64878
23041	763105	64845
23042	763135	64811
23043	763166	64778
23044	763199	64745
23045	763231	64712
23046	763261	64678
23047	763290	64645
23048	763323	64612
23049	763352	64578
23050	763381	64545
23051	763415	64512
23052	763442	64478
23053	763469	64444
23054	763498	64411
23055	763528	64378
23056	763556	64344
23057	763583	64310
23058	763613	64277
23059	763647	64244
23060	763680	64211
23061	763716	64178
23062	763745	64144
23063	763779	64111
23064	763811	64078
23065	763840	64045
23066	763874	64012
23067	763903	63978
23068	763934	63945
23069	763964	63912
23070	763997	63878
23071	764029	63845
23072	764062	63812
23073	764095	63779
23074	764128	63746
23075	764163	63713
23076	764197	63680
23077	764229	63647
23078	764261	63613
23079	764292	63580
23080	764323	63547
23081	764358	63514
23082	764390	63481
23083	764424	63448
23084	764460	63415
23085	764493	63382
23086	764525	63348
23087	764554	63315
23088	764586	63282
23089	764616	63248
23090	764651	63215
23091	764685	63182
23092	764717	63149
23093	764750	63116
23094	764783	63083
23095	764812	63049
23096	764845	63016
23097	764877	62983
23098	764909	62950
23099	764945	62917
23100	764978	62884
23101	765014	62851
23102	765048	62818
23103	765079	62785
23104	765109	62751
23105	765139	62718
23106	765170	62685
23107	765201	62651
23108	765229	62618
23109	765259	62585
23110	765288	62551
23111	765320	62518
23112	765350	62485
23113	765378	62451
23114	765411	62418
23115	765440	62384
23116	765471	62351
23117	765505	62318
23118	765536	62285
23119	765566	62251
23120	765599	62218
23121	765632	62185
23122	765662	62152
23123	765692	62119
23124	765723	62085
23125	765758	62052
23126	765787	62019
23127	765818	61985
23128	765848	61952
23129	765880	61919
23130	765909	61886
23131	765940	61852
23132	765967	61819
23133	765998	61785
23134	766024	61752
23135	766057	61719
23136	766088	61685
23137	766117	61652
23138	766149	61619
23139	766186	61586
23140	766217	61553
23141	766247	61519
23142	766278	61486
23143	766307	61452
23144	766334	61419
23145	766367	61386
23146	766399	61353
23147	766431	61319
23148	766460	61286
23149	766491	61253
23150	766519	61219
23151	766549	61186
23152	766580	61152
23153	766612	61119
23154	766641	61086
23155	766672	61053
23156	766705	61019
23157	766730	60986
23158	766758	60952
23159	766790	60919
23160	766818	60885
23161	766848	60852
23162	766877	60819
23163	766906	60785
23164	766936	60752
23165	766966	60719
23166	766997	60685
23167	767027	60652
23168	767059	60619
23169	767091	60586
23170	767121	60552
23171	767155	60519
23172	767192	60486
23173	767224	60453
23174	767254	60420
23175	767285	60386
23176	767319	60353
23177	767351	60320
23178	767382	60287
23179	767415	60254
23180	767446	60221
23181	767482	60188
23182	767514	60154
23183	767542	60121
23184	767572	60088
23185	767599	60054
23186	767630	60021
23187	767659	59987
23188	767689	59954
23189	767716	59920
23190	767752	59888
23191	767784	59854
23192	767817	59821
23193	767847	59788
23194	767876	59755
23195	767912	59722
23196	767942	59688
23197	767972	59655
23198	768002	59622
23199	768031	59588
23200	768060	59555
23201	768088	59521
23202	768117	59488
23203	768148	59455
23204	768176	59421
23205	768205	59388
23206	768237	59354
23207	768266	59321
23208	768302	59288
23209	768332	59255
23210	768360	59221
23211	768393	59188
23212	768423	59155
23213	768449	59121
23214	768478	59088
23215	768506	59054
23216	768535	59021
23217	768567	58988
23218	768596	58954
23219	768630	58921
23220	768663	58888
23221	768694	58855
23222	768724	58822
23223	768754	58788
23224	768782	58755
23225	768811	58721
23226	768837	58688
23227	768866	58654
23228	768894	58621
23229	768920	58587
23230	768949	58554
23231	768976	58520
23232	769006	58487
23233	769037	58454
23234	769068	58420
23235	769101	58387
23236	769126	58353
23237	769156	58320
23238	769185	58287
23239	769215	58253
23240	769246	58220
23241	769277	58187
23242	769303	58153
23243	769335	58120
23244	769370	58087
23245	769399	58054
23246	769428	58020
23247	769463	57987
23248	769495	57954
23249	769523	57921
23250	769553	57887
23251	769578	57854
23252	769610	57820
23253	769640	57787
23254	769669	57754
23255	769701	57720
23256	769732	57687
23257	769765	57654
23258	769794	57621
23259	769824	57587
23260	769851	57554
23261	769886	57521
23262	769913	57487
23263	769940	57454
23264	769968	57420
23265	769996	57387
23266	770025	57353
23267	770056	57320
23268	770088	57287
23269	770118	57254
23270	770145	57220
23271	770175	57187
23272	770204	57153
23273	770234	57120
23274	770262	57087
23275	770291	57053
23276	770320	57020
23277	770355	56987
23278	770383	56953
23279	770411	56920
23280	770441	56887
23281	770472	56853
23282	770500	56820
23283	770529	56786
23284	770560	56753
23285	770594	56720
23286	770624	56687
23287	770652	56653
23288	770680	56620
23289	770711	56587
23290	770742	56554
23291	770777	56521
23292	770808	56487
23293	770843	56454
23294	770871	56421
23295	770900	56387
23296	770929	56354
23297	770960	56321
23298	770997	56288
23299	771027	56255
23300	771059	56222
23301	771091	56188
23302	771120	56155
23303	771149	56122
23304	771179	56088
23305	771211	56055
23306	771243	56022
23307	771274	55989
23308	771307	55956
23309	771339	55922
23310	771368	55889
23311	771400	55856
23312	771432	55823
23313	771462	55789
23314	771492	55756
23315	771522	55723
23316	771555	55690
23317	771586	55656
23318	771614	55623
23319	771644	55590
23320	771677	55557
23321	771706	55523
23322	771736	55490
23323	771769	55457
23324	771797	55423
23325	771830	55390
23326	771858	55357
23327	771891	55324
23328	771921	55290
23329	771952	55257
23330	771983	55224
23331	772017	55191
23332	772045	55157
23333	772080	55124
23334	772110	55091
23335	772135	55058
23336	772161	55024
23337	772188	54990
23338	772221	54957
23339	772251	54924
23340	772284	54891
23341	772317	54858
23342	772351	54825
23343	772383	54792
23344	772414	54758
23345	772442	54725
23346	772471	54692
23347	772501	54658
23348	772535	54625
23349	772567	54592
23350	772597	54559
23351	772626	54525
23352	772655	54492
23353	772683	54459
23354	772716	54425
23355	772746	54392
23356	772775	54359
23357	772800	54325
23358	772834	54292
23359	772867	54259
23360	772894	54226
23361	772922	54192
23362	772951	54159
23363	772979	54125
23364	773009	54092
23365	773036	54058
23366	773070	54025
23367	773100	53992
23368	773130	53959
23369	773159	53925
23370	773187	53892
23371	773219	53859
23372	773245	53825
23373	773270	53792
23374	773302	53758
23375	773333	53725
23376	773363	53692
23377	773393	53659
23378	773422	53625
23379	773451	53592
23380	773481	53559
23381	773509	53525
23382	773541	53492
23383	773570	53459
23384	773597	53425
23385	773624	53392
23386	773651	53358
23387	773682	53325
23388	773712	53292
23389	773741	53258
23390	773770	53225
23391	773801	53192
23392	773831	53158
23393	773862	53125
23394	773895	53092
23395	773925	53059
23396	773954	53025
23397	773980	52992
23398	774007	52958
23399	774039	52925
23400	774072	52892
23401	774102	52859
23402	774131	52826
23403	774159	52792
23404	774187	52759
23405	774221	52726
23406	774249	52692
23407	774280	52659
23408	774315	52626
23409	774348	52593
23410	774381	52560
23411	774410	52527
23412	774439	52493
23413	774470	52460
23414	774495	52426
23415	774527	52393
23416	774560	52360
23417	774588	52327
23418	774616	52293
23419	774652	52260
23420	774680	52227
23421	774706	52193
23422	774732	52160
23423	774760	52126
23424	774790	52093
23425	774821	52060
23426	774853	52027
23427	774885	51994
23428	774914	51960
23429	774947	51927
23430	774977	51894
23431	775012	51861
23432	775045	51828
23433	775081	51795
23434	775110	51762
23435	775137	51728
23436	775168	51695
23437	775196	51662
23438	775226	51628
23439	775259	51595
23440	775291	51562
23441	775326	51529
23442	775357	51496
23443	775387	51463
23444	775419	51430
23445	775450	51396
23446	775481	51363
23447	775513	51330
23448	775541	51297
23449	775570	51263
23450	775598	51230
23451	775626	51196
23452	775658	51163
23453	775691	51130
23454	775726	51097
23455	775758	51064
23456	775787	51031
23457	775814	50997
23458	775842	50964
23459	775870	50930
23460	775899	50897
23461	775932	50864
23462	775961	50831
23463	775996	50798
23464	776030	50765
23465	776061	50732
23466	776092	50698
23467	776124	50665
23468	776152	50632
23469	776183	50599
23470	776215	50565
23471	776243	50532
23472	776272	50499
23473	776305	50466
23474	776338	50433
23475	776367	50399
23476	776396	50366
23477	776425	50333
23478	776455	50299
23479	776487	50266
23480	776519	50233
23481	776551	50200
23482	776582	50167
23483	776614	50134
23484	776641	50100
23485	776671	50067
23486	776698	50033
23487	776726	50000
23488	776757	49967
23489	776785	49933
23490	776813	49900
23491	776847	49867
23492	776875	49834
23493	776907	49800
23494	776936	49767
23495	776968	49734
23496	777000	49701
23497	777028	49667
23498	777058	49634
23499	777088	49601
23500	777119	49568
23501	777149	49534
23502	777179	49501
23503	777207	49468
23504	777235	49434
23505	777264	49401
23506	777300	49368
23507	777330	49335
23508	777360	49302
23509	777393	49269
23510	777421	49235
23511	777449	49202
23512	777477	49168
23513	777507	49135
23514	777537	49102
23515	777564	49068
23516	777594	49035
23517	777626	49002
23518	777657	48969
23519	777689	48936
23520	777716	48902
23521	777747	48869
23522	777777	48836
23523	777805	48802
23524	777835	48769
23525	777862	48736
23526	777895	48703
23527	777930	48670
23528	777960	48637
23529	777992	48603
23530	778022	48570
23531	778054	48537
23532	778083	48504
23533	778113	48470
23534	778145	48437
23535	778174	48404
23536	778206	48371
23537	778235	48337
23538	778262	48304
23539	778292	48271
23540	778324	48238
23541	778369	48205
23542	778402	48172
23543	778433	48139
23544	778461	48106
23545	778489	48072
23546	778522	48039
23547	778555	48006
23548	778584	47973
23549	778617	47940
23550	778645	47906
23551	778675	47873
23552	778705	47840
23553	778736	47807
23554	778769	47774
23555	778798	47740
23556	778826	47707
23557	778854	47674
23558	778888	47641
23559	778923	47608
23560	778954	47575
23561	778986	47541
23562	779016	47508
23563	779047	47475
23564	779075	47442
23565	779103	47408
23566	779134	47375
23567	779165	47342
23568	779197	47309
23569	779228	47276
23570	779262	47243
23571	779294	47209
23572	779327	47176
23573	779356	47143
23574	779385	47110
23575	779415	47076
23576	779446	47043
23577	779476	47010
23578	779509	46977
23579	779538	46944
23580	779570	46911
23581	779600	46877
23582	779628	46844
23583	779654	46811
23584	779685	46777
23585	779715	46744
23586	779744	46711
23587	779771	46677
23588	779797	46644
23589	779825	46611
23590	779856	46577
23591	779891	46544
23592	779922	46511
23593	779954	46478
23594	779982	46445
23595	780012	46411
23596	780044	46378
23597	780080	46346
23598	780109	46312
23599	780141	46279
23600	780175	46246
23601	780206	46213
23602	780235	46180
23603	780262	46146
23604	780299	46113
23605	780329	46080
23606	780360	46047
23607	780392	46014
23608	780422	45981
23609	780453	45947
23610	780482	45914
23611	780510	45881
23612	780544	45848
23613	780570	45814
23614	780600	45781
23615	780630	45748
23616	780659	45715
23617	780686	45681
23618	780714	45648
23619	780745	45615
23620	780775	45581
23621	780807	45548
23622	780833	45515
23623	780861	45481
23624	780897	45449
23625	780929	45415
23626	780957	45382
23627	780987	45349
23628	781013	45315
23629	781046	45282
23630	781076	45249
23631	781107	45216
23632	781137	45183
23633	781168	45150
23634	781202	45117
23635	781234	45083
23636	781266	45050
23637	781296	45017
23638	781325	44984
23639	781356	44951
23640	781386	44917
23641	781413	44884
23642	781443	44851
23643	781476	44818
23644	781506	44785
23645	781532	44751
23646	781561	44718
23647	781594	44685
23648	781623	44651
23649	781654	44618
23650	781683	44585
23651	781710	44552
23652	781740	44518
23653	781768	44485
23654	781795	44452
23655	781829	44419
23656	781861	44386
23657	781888	44352
23658	781919	44319
23659	781951	44286
23660	781980	44253
23661	782008	44219
23662	782038	44186
23663	782067	44153
23664	782096	44119
23665	782123	44086
23666	782152	44053
23667	782179	44019
23668	782210	43986
23669	782243	43953
23670	782275	43920
23671	782303	43887
23672	782334	43854
23673	782368	43821
23674	782398	43787
23675	782431	43754
23676	782461	43721
23677	782493	43688
23678	782526	43655
23679	782563	43622
23680	782598	43589
23681	782629	43556
23682	782662	43523
23683	782692	43490
23684	782725	43457
23685	782758	43424
23686	782786	43390
23687	782814	43357
23688	782846	43324
23689	782878	43291
23690	782908	43258
23691	782940	43224
23692	782967	43191
23693	782999	43158
23694	783032	43125
23695	783060	43092
23696	783089	43058
23697	783117	43025
23698	783147	42992
23699	783186	42959
23700	783221	42926
23701	783259	42893
23702	783299	42861
23703	783341	42828
23704	783382	42796
23705	783416	42763
23706	783450	42730
23707	783483	42697
23708	783513	42663
23709	783549	42630
23710	783582	42597
23711	783621	42565
23712	783664	42532
23713	783701	42499
23714	783737	42466
23715	783769	42433
23716	783798	42400
23717	783828	42367
23718	783861	42334
23719	783895	42301
23720	783928	42268
23721	783957	42234
23722	783991	42201
23723	784020	42168
23724	784050	42135
23725	784080	42102
23726	784117	42069
23727	784152	42036
23728	784187	42003
23729	784229	41970
23730	784269	41938
23731	784305	41905
23732	784348	41872
23733	784388	41840
23734	784425	41807
23735	784463	41774
23736	784493	41741
23737	784524	41708
23738	784556	41675
23739	784587	41641
23740	784624	41609
23741	784655	41575
23742	784688	41542
23743	784719	41509
23744	784749	41476
23745	784776	41443
23746	784805	41409
23747	784837	41376
23748	784869	41343
23749	784902	41310
23750	784934	41277
23751	784962	41244
23752	784991	41210
23753	785020	41177
23754	785049	41144
23755	785084	41111
23756	785112	41078
23757	785140	41044
23758	785171	41011
23759	785199	40978
23760	785234	40945
23761	785265	40912
23762	785294	40879
23763	785326	40845
23764	785357	40812
23765	785385	40779
23766	785417	40746
23767	785447	40713
23768	785482	40680
23769	785508	40646
23770	785537	40613
23771	785570	40580
23772	785599	40547
23773	785628	40514
23774	785663	40481
23775	785696	40448
23776	785723	40414
23777	785753	40381
23778	785780	40348
23779	785810	40314
23780	785842	40281
23781	785871	40248
23782	785901	40215
23783	785929	40182
23784	785962	40148
23785	785989	40115
23786	786020	40082
23787	786053	40049
23788	786085	40016
23789	786114	39983
23790	786149	39950
23791	786182	39917
23792	786212	39883
23793	786240	39850
23794	786268	39817
23795	786297	39784
23796	786328	39750
23797	786358	39717
23798	786384	39684
23799	786414	39651
23800	786442	39617
23801	786475	39584
23802	786506	39551
23803	786538	39518
23804	786569	39485
23805	786598	39452
23806	786630	39419
23807	786662	39386
23808	786690	39352
23809	786719	39319
23810	786748	39286
23811	786780	39253
23812	786812	39220
23813	786842	39186
23814	786872	39153
23815	786902	39120
23816	786930	39087
23817	786960	39053
23818	786991	39020
23819	787022	38987
23820	787050	38954
23821	787078	38921
23822	787110	38888
23823	787139	38854
23824	787170	38821
23825	787199	38788
23826	787230	38755
23827	787259	38722
23828	787292	38688
23829	787325	38655
23830	787360	38622
23831	787392	38589
23832	787428	38557
23833	787461	38523
23834	787491	38490
23835	787521	38457
23836	787550	38424
23837	787578	38391
23838	787609	38357
23839	787639	38324
23840	787669	38291
23841	787700	38258
23842	787732	38225
23843	787762	38192
23844	787791	38158
23845	787823	38125
23846	787851	38092
23847	787879	38059
23848	787907	38025
23849	787940	37992
23850	787975	37960
23851	788005	37926
23852	788033	37893
23853	788065	37860
23854	788093	37827
23855	788127	37794
23856	788162	37761
23857	788194	37728
23858	788223	37694
23859	788253	37661
23860	788281	37628
23861	788312	37595
23862	788342	37562
23863	788372	37528
23864	788405	37495
23865	788431	37462
23866	788462	37429
23867	788496	37396
23868	788525	37363
23869	788553	37329
23870	788584	37296
23871	788609	37263
23872	788639	37230
23873	788667	37196
23874	788696	37163
23875	788725	37130
23876	788754	37097
23877	788784	37064
23878	788811	37030
23879	788841	36997
23880	788867	36964
23881	788897	36931
23882	788932	36898
23883	788961	36864
23884	788996	36831
23885	789031	36798
23886	789059	36765
23887	789089	36732
23888	789119	36699
23889	789150	36666
23890	789179	36633
23891	789213	36600
23892	789242	36566
23893	789273	36533
23894	789301	36500
23895	789332	36467
23896	789360	36434
23897	789390	36400
23898	789420	36367
23899	789450	36334
23900	789484	36301
23901	789512	36268
23902	789543	36235
23903	789571	36201
23904	789600	36168
23905	789629	36135
23906	789661	36102
23907	789691	36069
23908	789723	36036
23909	789754	36003
23910	789780	35969
23911	789813	35936
23912	789845	35903
23913	789879	35870
23914	789906	35837
23915	789937	35804
23916	789968	35771
23917	790000	35737
23918	790031	35704
23919	790062	35671
23920	790098	35638
23921	790130	35605
23922	790163	35572
23923	790193	35539
23924	790229	35506
23925	790261	35473
23926	790293	35440
23927	790325	35407
23928	790352	35374
23929	790380	35340
23930	790410	35307
23931	790440	35274
23932	790468	35241
23933	790499	35208
23934	790529	35174
23935	790558	35141
23936	790589	35108
23937	790617	35075
23938	790647	35042
23939	790677	35009
23940	790707	34975
23941	790736	34942
23942	790763	34909
23943	790794	34876
23944	790823	34843
23945	790853	34809
23946	790883	34776
23947	790915	34743
23948	790946	34710
23949	790979	34677
23950	791008	34644
23951	791037	34611
23952	791069	34578
23953	791098	34544
23954	791130	34511
23955	791161	34478
23956	791190	34445
23957	791224	34412
23958	791257	34379
23959	791289	34346
23960	791321	34313
23961	791349	34280
23962	791375	34246
23963	791402	34213
23964	791429	34180
23965	791457	34147
23966	791489	34113
23967	791519	34080
23968	791550	34047
23969	791578	34014
23970	791608	33981
23971	791641	33948
23972	791674	33915
23973	791703	33882
23974	791729	33848
23975	791764	33815
23976	791792	33782
23977	791823	33749
23978	791853	33716
23979	791879	33682
23980	791908	33649
23981	791940	33616
23982	791970	33583
23983	791997	33550
23984	792024	33517
23985	792055	33483
23986	792084	33450
23987	792115	33417
23988	792146	33384
23989	792176	33351
23990	792207	33318
23991	792238	33285
23992	792271	33252
23993	792301	33218
23994	792331	33185
23995	792358	33152
23996	792389	33119
23997	792420	33086
23998	792450	33053
23999	792482	33020
24000	792512	32986
24001	792544	32953
24002	792571	32920
24003	792601	32887
24004	792632	32854
24005	792660	32821
24006	792693	32788
24007	792721	32754
24008	792749	32721
24009	792776	32688
24010	792812	32655
24011	792843	32622
24012	792875	32589
24013	792906	32556
24014	792935	32523
24015	792964	32489
24016	792997	32456
24017	793030	32423
24018	793058	32390
24019	793084	32357
24020	793115	32324
24021	793144	32291
24022	793176	32257
24023	793202	32224
24024	793232	32191
24025	793263	32158
24026	793295	32125
24027	793324	32092
24028	793352	32058
24029	793381	32025
24030	793410	31992
24031	793444	31959
24032	793475	31926
24033	793506	31893
24034	793534	31860
24035	793567	31827
24036	793599	31794
24037	793629	31761
24038	793660	31727
24039	793695	31694
24040	793724	31661
24041	793756	31628
24042	793789	31595
24043	793816	31562
24044	793845	31529
24045	793873	31496
24046	793904	31462
24047	793931	31429
24048	793961	31396
24049	793992	31363
24050	794021	31330
24051	794053	31297
24052	794081	31264
24053	794111	31230
24054	794140	31197
24055	794171	31164
24056	794200	31131
24057	794227	31098
24058	794256	31065
24059	794285	31031
24060	794315	30998
24061	794346	30965
24062	794376	30932
24063	794407	30899
24064	794436	30866
24065	794467	30833
24066	794496	30800
24067	794525	30766
24068	794555	30733
24069	794585	30700
24070	794618	30667
24071	794651	30634
24072	794682	30601
24073	794713	30568
24074	794743	30535
24075	794771	30502
24076	794800	30468
24077	794831	30435
24078	794864	30402
24079	794898	30369
24080	794928	30336
24081	794956	30303
24082	794988	30270
24083	795020	30237
24084	795051	30204
24085	795079	30171
24086	795111	30138
24087	795142	30105
24088	795174	30071
24089	795202	30038
24090	795232	30005
24091	795261	29972
24092	795293	29939
24093	795329	29906
24094	795357	29873
24095	795386	29840
24096	795417	29807
24097	795444	29773
24098	795474	29740
24099	795502	29707
24100	795534	29674
24101	795562	29641
24102	795592	29608
24103	795619	29574
24104	795650	29541
24105	795681	29508
24106	795712	29475
24107	795739	29442
24108	795771	29409
24109	795801	29376
24110	795833	29343
24111	795864	29310
24112	795897	29277
24113	795927	29244
24114	795956	29210
24115	795986	29177
24116	796016	29144
24117	796050	29111
24118	796080	29078
24119	796111	29045
24120	796141	29012
24121	796169	28979
24122	796202	28946
24123	796230	28913
24124	796263	28880
24125	796291	28846
24126	796319	28813
24127	796355	28780
24128	796385	28747
24129	796418	28714
24130	796447	28681
24131	796477	28648
24132	796504	28615
24133	796537	28582
24134	796565	28548
24135	796594	28515
24136	796624	28482
24137	796656	28449
24138	796684	28416
24139	796716	28383
24140	796748	28350
24141	796779	28317
24142	796811	28284
24143	796840	28251
24144	796868	28217
24145	796899	28184
24146	796930	28151
24147	796958	28118
24148	796985	28085
24149	797014	28052
24150	797043	28019
24151	797073	27986
24152	797100	27952
24153	797130	27919
24154	797159	27886
24155	797191	27853
24156	797216	27820
24157	797246	27787
24158	797273	27753
24159	797302	27720
24160	797333	27687
24161	797364	27654
24162	797393	27621
24163	797424	27588
24164	797454	27555
24165	797485	27522
